user_id,account_id,intervention_id,login_days_30d,login_days_l7,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,momentum_ratio,collab_intensity_ratio,log_login_days_30d,log_login_days_l7,log_core_actions_30d,log_time_spent_30d,log_collab_actions_30d,treatment_flag,collab_activated_flag,outcome_observed_flag,role_type_basic,role_type_power_user,plan_tier_growth,plan_tier_starter,account_size_bucket_mid,account_size_bucket_small
user_0021957,acct_01876,intv_0009717,9.0,1,38.0,6,200.0,1.1111111111111112,9,3,0.1,0.6,2.302585092994046,0.6931471805599453,3.6635616461296463,5.303304908059076,1.9459101490553132,0,0.0,1,True,False,True,False,False,False
user_0021958,acct_01876,intv_0009718,27.0,6,1632.0,0,6062.0,1.148148148148148,27,1,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.398174092970465,8.70996000607173,0.0,0,0.0,1,False,True,True,False,False,False
user_0021960,acct_01876,intv_0009719,9.0,3,55.0,2,332.0,1.1111111111111112,9,1,0.3,0.2,2.302585092994046,1.3862943611198906,4.02535169073515,5.808142489980444,1.0986122886681098,1,0.0,1,True,False,True,False,False,False
user_0021961,acct_01877,intv_0009720,7.0,1,28.0,2,171.0,1.1428571428571428,7,2,0.125,0.25,2.0794415416798357,0.6931471805599453,3.367295829986474,5.147494476813453,1.0986122886681098,0,0.0,1,True,False,False,True,False,True
user_0021962,acct_01877,intv_0009721,14.0,4,83.0,4,471.0,1.0714285714285714,14,1,0.26666666666666666,0.26666666666666666,2.70805020110221,1.6094379124341003,4.430816798843313,6.156978985585555,1.6094379124341003,0,1.0,1,True,False,False,True,False,True
user_0021964,acct_01877,intv_0009722,25.0,5,1484.0,0,6133.0,1.12,25,3,0.19230769230769232,0.0,3.258096538021482,1.791759469228055,7.3031700512368,8.721602344674197,0.0,1,0.0,1,True,False,False,True,False,True
user_0021969,acct_01877,intv_0009723,6.0,1,31.0,0,159.0,1.0,6,3,0.14285714285714285,0.0,1.9459101490553132,0.6931471805599453,3.4657359027997265,5.075173815233827,0.0,0,0.0,1,True,False,False,True,False,True
user_0021971,acct_01877,intv_0009724,11.0,3,66.0,1,367.0,1.181818181818182,11,1,0.25,0.08333333333333333,2.4849066497880004,1.3862943611198906,4.204692619390966,5.908082938168931,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0021972,acct_01878,intv_0009725,7.0,3,41.0,5,251.0,1.0,7,1,0.375,0.625,2.0794415416798357,1.3862943611198906,3.7376696182833684,5.529429087511423,1.791759469228055,0,1.0,1,True,False,False,True,True,False
user_0021975,acct_01878,intv_0009726,9.0,1,54.0,7,313.0,1.0,9,3,0.1,0.7,2.302585092994046,0.6931471805599453,4.007333185232471,5.749392985908253,2.0794415416798357,1,,0,True,False,False,True,True,False
user_0021977,acct_01878,intv_0009727,9.0,1,54.0,6,296.0,1.0,9,2,0.1,0.6,2.302585092994046,0.6931471805599453,4.007333185232471,5.6937321388027,1.9459101490553132,0,0.0,1,True,False,False,True,True,False
user_0021978,acct_01878,intv_0009728,11.0,4,54.0,2,311.0,1.0909090909090908,11,2,0.3333333333333333,0.16666666666666666,2.4849066497880004,1.6094379124341003,4.007333185232471,5.7430031878094825,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0021982,acct_01878,intv_0009729,6.0,2,26.0,1,150.0,1.0,6,1,0.2857142857142857,0.14285714285714285,1.9459101490553132,1.0986122886681098,3.295836866004329,5.017279836814924,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0021983,acct_01878,intv_0009730,10.0,3,52.0,0,340.0,1.1,10,2,0.2727272727272727,0.0,2.3978952727983707,1.3862943611198906,3.970291913552122,5.831882477283517,0.0,0,0.0,1,True,False,False,True,True,False
user_0021984,acct_01878,intv_0009731,8.0,3,36.0,0,237.0,1.0,8,3,0.3333333333333333,0.0,2.1972245773362196,1.3862943611198906,3.6109179126442243,5.472270673671475,0.0,0,0.0,1,True,False,False,True,True,False
user_0021986,acct_01879,intv_0009732,11.0,1,55.0,3,296.0,1.0909090909090908,11,3,0.08333333333333333,0.25,2.4849066497880004,0.6931471805599453,4.02535169073515,5.6937321388027,1.3862943611198906,0,0.0,1,True,False,True,False,True,False
user_0021988,acct_01879,intv_0009733,14.0,4,62.0,8,352.0,1.0714285714285714,14,2,0.26666666666666666,0.5333333333333333,2.70805020110221,1.6094379124341003,4.143134726391533,5.8664680569332965,2.1972245773362196,1,1.0,1,True,False,True,False,True,False
user_0021990,acct_01879,intv_0009734,7.0,2,27.0,1,137.0,1.0,7,1,0.25,0.125,2.0794415416798357,1.0986122886681098,3.332204510175204,4.927253685157205,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0021991,acct_01879,intv_0009735,27.0,7,1585.0,0,6198.0,1.1111111111111112,27,1,0.25,0.0,3.332204510175204,2.0794415416798357,7.368970402194793,8.73214326770192,0.0,1,1.0,1,False,True,True,False,True,False
user_0021993,acct_01879,intv_0009736,10.0,3,49.0,3,298.0,1.0,10,2,0.2727272727272727,0.2727272727272727,2.3978952727983707,1.3862943611198906,3.912023005428146,5.700443573390687,1.3862943611198906,0,0.0,1,True,False,True,False,True,False
user_0021996,acct_01880,intv_0009737,10.0,1,60.0,0,290.0,1.1,10,3,0.09090909090909091,0.0,2.3978952727983707,0.6931471805599453,4.110873864173311,5.673323267171493,0.0,1,0.0,1,True,False,True,False,False,False
user_0022002,acct_01880,intv_0009738,11.0,4,63.0,0,360.0,1.181818181818182,11,1,0.3333333333333333,0.0,2.4849066497880004,1.6094379124341003,4.1588830833596715,5.8888779583328805,0.0,0,1.0,1,True,False,True,False,False,False
user_0022003,acct_01880,intv_0009739,15.0,4,83.0,2,465.0,1.1333333333333333,15,1,0.25,0.125,2.772588722239781,1.6094379124341003,4.430816798843313,6.144185634125646,1.0986122886681098,0,0.0,1,True,False,True,False,False,False
user_0022005,acct_01880,intv_0009740,6.0,1,34.0,4,208.0,1.1666666666666667,6,3,0.14285714285714285,0.5714285714285714,1.9459101490553132,0.6931471805599453,3.5553480614894135,5.342334251964811,1.6094379124341003,1,1.0,1,True,False,True,False,False,False
user_0022006,acct_01880,intv_0009741,8.0,3,37.0,0,200.0,1.0,8,3,0.3333333333333333,0.0,2.1972245773362196,1.3862943611198906,3.6375861597263857,5.303304908059076,0.0,0,0.0,1,True,False,True,False,False,False
user_0022007,acct_01880,intv_0009742,25.0,4,1472.0,0,6077.0,1.08,25,3,0.15384615384615385,0.0,3.258096538021482,1.6094379124341003,7.29505641646263,8.712430973476739,0.0,1,0.0,1,True,False,True,False,False,False
user_0022009,acct_01880,intv_0009743,11.0,3,65.0,3,414.0,1.0,11,1,0.25,0.25,2.4849066497880004,1.3862943611198906,4.189654742026425,6.028278520230698,1.3862943611198906,1,0.0,1,True,False,True,False,False,False
user_0022010,acct_01881,intv_0009744,11.0,3,60.0,6,331.0,1.0909090909090908,11,1,0.25,0.5,2.4849066497880004,1.3862943611198906,4.110873864173311,5.805134968916488,1.9459101490553132,1,1.0,1,True,False,False,False,False,False
user_0022011,acct_01881,intv_0009745,9.0,3,31.0,2,202.0,1.1111111111111112,9,3,0.3,0.2,2.302585092994046,1.3862943611198906,3.4657359027997265,5.313205979041787,1.0986122886681098,1,1.0,1,True,False,False,False,False,False
user_0022012,acct_01881,intv_0009746,9.0,2,47.0,2,289.0,1.1111111111111112,9,1,0.2,0.2,2.302585092994046,1.0986122886681098,3.871201010907891,5.66988092298052,1.0986122886681098,1,1.0,1,True,False,False,False,False,False
user_0022013,acct_01881,intv_0009747,6.0,1,32.0,0,216.0,1.0,6,3,0.14285714285714285,0.0,1.9459101490553132,0.6931471805599453,3.4965075614664802,5.37989735354046,0.0,0,0.0,1,True,False,False,False,False,False
user_0022014,acct_01881,intv_0009748,12.0,3,57.0,2,340.0,1.0,12,2,0.23076923076923078,0.15384615384615385,2.5649493574615367,1.3862943611198906,4.060443010546419,5.831882477283517,1.0986122886681098,0,0.0,1,True,False,False,False,False,False
user_0022016,acct_01881,intv_0009749,16.0,4,73.0,2,434.0,1.125,16,2,0.23529411764705882,0.11764705882352941,2.833213344056216,1.6094379124341003,4.30406509320417,6.075346031088684,1.0986122886681098,1,0.0,1,True,False,False,False,False,False
user_0022017,acct_01881,intv_0009750,8.0,2,36.0,3,218.0,1.0,8,3,0.2222222222222222,0.3333333333333333,2.1972245773362196,1.0986122886681098,3.6109179126442243,5.389071729816501,1.3862943611198906,0,0.0,1,True,False,False,False,False,False
user_0022019,acct_01881,intv_0009751,9.0,3,34.0,3,191.0,1.1111111111111112,9,2,0.3,0.3,2.302585092994046,1.3862943611198906,3.5553480614894135,5.2574953720277815,1.3862943611198906,0,0.0,1,True,False,False,False,False,False
user_0022020,acct_01881,intv_0009752,27.0,5,1590.0,0,6239.0,1.1111111111111112,27,3,0.17857142857142858,0.0,3.332204510175204,1.791759469228055,7.372118028337787,8.738735461363474,0.0,0,0.0,1,True,False,False,False,False,False
user_0022022,acct_01881,intv_0009753,28.0,6,1635.0,0,6613.0,1.0357142857142858,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.400009517162692,8.796943893541737,0.0,1,0.0,1,True,False,False,False,False,False
user_0022023,acct_01881,intv_0009754,13.0,3,82.0,2,491.0,1.0,13,2,0.21428571428571427,0.14285714285714285,2.6390573296152584,1.3862943611198906,4.418840607796598,6.198478716492308,1.0986122886681098,1,1.0,1,True,False,False,False,False,False
user_0022026,acct_01881,intv_0009755,14.0,5,68.0,1,403.0,1.1428571428571428,14,1,0.3333333333333333,0.06666666666666667,2.70805020110221,1.791759469228055,4.23410650459726,6.0014148779611505,0.6931471805599453,0,0.0,1,True,False,False,False,False,False
user_0022029,acct_01881,intv_0009756,10.0,3,45.0,3,243.0,1.0,10,2,0.2727272727272727,0.2727272727272727,2.3978952727983707,1.3862943611198906,3.828641396489095,5.497168225293202,1.3862943611198906,0,0.0,1,True,False,False,False,False,False
user_0022031,acct_01881,intv_0009757,11.0,2,62.0,4,353.0,1.0,11,2,0.16666666666666666,0.3333333333333333,2.4849066497880004,1.0986122886681098,4.143134726391533,5.869296913133774,1.6094379124341003,1,0.0,1,True,False,False,False,False,False
user_0022033,acct_01881,intv_0009758,6.0,2,27.0,0,161.0,1.0,6,2,0.2857142857142857,0.0,1.9459101490553132,1.0986122886681098,3.332204510175204,5.087596335232384,0.0,0,,0,True,False,False,False,False,False
user_0022036,acct_01881,intv_0009759,11.0,2,42.0,5,260.0,1.181818181818182,11,3,0.16666666666666666,0.4166666666666667,2.4849066497880004,1.0986122886681098,3.7612001156935624,5.564520407322694,1.791759469228055,1,0.0,1,True,False,False,False,False,False
user_0022037,acct_01881,intv_0009760,8.0,3,42.0,3,237.0,1.125,8,2,0.3333333333333333,0.3333333333333333,2.1972245773362196,1.3862943611198906,3.7612001156935624,5.472270673671475,1.3862943611198906,0,1.0,1,True,False,False,False,False,False
user_0022040,acct_01881,intv_0009761,9.0,3,50.0,7,277.0,1.1111111111111112,9,2,0.3,0.7,2.302585092994046,1.3862943611198906,3.9318256327243257,5.627621113690637,2.0794415416798357,1,0.0,1,True,False,False,False,False,False
user_0022041,acct_01882,intv_0009762,14.0,3,90.0,6,517.0,1.0714285714285714,14,1,0.2,0.4,2.70805020110221,1.3862943611198906,4.51085950651685,6.249975242259483,1.9459101490553132,0,0.0,1,True,False,True,False,False,False
user_0022042,acct_01882,intv_0009763,14.0,4,58.0,7,334.0,1.0714285714285714,14,3,0.26666666666666666,0.4666666666666667,2.70805020110221,1.6094379124341003,4.07753744390572,5.814130531825066,2.0794415416798357,0,,0,True,False,True,False,False,False
user_0022043,acct_01882,intv_0009764,8.0,2,34.0,1,207.0,1.125,8,2,0.2222222222222222,0.1111111111111111,2.1972245773362196,1.0986122886681098,3.5553480614894135,5.337538079701318,0.6931471805599453,1,,0,True,False,True,False,False,False
user_0022044,acct_01882,intv_0009765,9.0,4,41.0,1,232.0,1.0,9,2,0.4,0.1,2.302585092994046,1.6094379124341003,3.7376696182833684,5.4510384535657,0.6931471805599453,1,0.0,1,True,False,True,False,False,False
user_0022045,acct_01882,intv_0009766,29.0,6,1775.0,0,7158.0,1.103448275862069,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.4821189235521155,8.876125585396185,0.0,0,0.0,1,False,True,True,False,False,False
user_0022047,acct_01882,intv_0009767,28.0,5,1673.0,0,6925.0,1.1071428571428572,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.422971251049421,8.843037724962366,0.0,0,1.0,1,True,False,True,False,False,False
user_0022049,acct_01882,intv_0009768,11.0,4,42.0,4,261.0,1.0,11,2,0.3333333333333333,0.3333333333333333,2.4849066497880004,1.6094379124341003,3.7612001156935624,5.568344503761097,1.6094379124341003,0,0.0,1,True,False,True,False,False,False
user_0022052,acct_01883,intv_0009769,6.0,2,33.0,4,197.0,1.0,6,3,0.2857142857142857,0.5714285714285714,1.9459101490553132,1.0986122886681098,3.5263605246161616,5.288267030694535,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0022062,acct_01884,intv_0009770,12.0,4,56.0,4,271.0,1.1666666666666667,12,2,0.3076923076923077,0.3076923076923077,2.5649493574615367,1.6094379124341003,4.04305126783455,5.605802066295998,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
user_0022066,acct_01884,intv_0009771,12.0,3,57.0,4,361.0,1.1666666666666667,12,2,0.23076923076923078,0.3076923076923077,2.5649493574615367,1.3862943611198906,4.060443010546419,5.8916442118257715,1.6094379124341003,1,1.0,1,True,False,False,True,True,False
user_0022068,acct_01884,intv_0009772,8.0,3,38.0,0,241.0,1.0,8,2,0.3333333333333333,0.0,2.1972245773362196,1.3862943611198906,3.6635616461296463,5.488937726156687,0.0,0,0.0,1,True,False,False,True,True,False
user_0022069,acct_01885,intv_0009773,6.0,2,31.0,3,193.0,1.1666666666666667,6,2,0.2857142857142857,0.42857142857142855,1.9459101490553132,1.0986122886681098,3.4657359027997265,5.267858159063328,1.3862943611198906,1,0.0,1,True,False,False,True,True,False
user_0022070,acct_01885,intv_0009774,10.0,1,44.0,0,232.0,1.0,10,3,0.09090909090909091,0.0,2.3978952727983707,0.6931471805599453,3.8066624897703196,5.4510384535657,0.0,1,1.0,1,True,False,False,True,True,False
user_0022073,acct_01886,intv_0009775,27.0,5,1647.0,0,6593.0,1.0740740740740742,27,2,0.17857142857142858,0.0,3.332204510175204,1.791759469228055,7.4073177104694174,8.793915423631676,0.0,0,0.0,1,False,False,False,True,True,False
user_0022075,acct_01886,intv_0009776,8.0,1,43.0,1,238.0,1.125,8,1,0.1111111111111111,0.1111111111111111,2.1972245773362196,0.6931471805599453,3.784189633918261,5.476463551931511,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0022076,acct_01886,intv_0009777,8.0,3,51.0,1,279.0,1.0,8,1,0.3333333333333333,0.1111111111111111,2.1972245773362196,1.3862943611198906,3.9512437185814275,5.634789603169249,0.6931471805599453,1,0.0,1,True,False,False,True,True,False
user_0022082,acct_01887,intv_0009778,11.0,4,49.0,4,321.0,1.0909090909090908,11,2,0.3333333333333333,0.3333333333333333,2.4849066497880004,1.6094379124341003,3.912023005428146,5.7745515455444085,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
user_0022088,acct_01887,intv_0009779,10.0,3,52.0,2,357.0,1.1,10,1,0.2727272727272727,0.18181818181818182,2.3978952727983707,1.3862943611198906,3.970291913552122,5.8805329864007,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0022089,acct_01887,intv_0009780,7.0,1,29.0,1,152.0,1.1428571428571428,7,3,0.125,0.125,2.0794415416798357,0.6931471805599453,3.4011973816621555,5.030437921392435,0.6931471805599453,0,0.0,1,True,False,False,True,True,False
user_0022090,acct_01887,intv_0009781,8.0,2,45.0,4,255.0,1.125,8,1,0.2222222222222222,0.4444444444444444,2.1972245773362196,1.0986122886681098,3.828641396489095,5.545177444479562,1.6094379124341003,0,,0,True,False,False,True,True,False
user_0022093,acct_01887,intv_0009782,10.0,3,52.0,5,329.0,1.0,10,2,0.2727272727272727,0.45454545454545453,2.3978952727983707,1.3862943611198906,3.970291913552122,5.799092654460526,1.791759469228055,0,1.0,1,True,False,False,True,True,False
user_0022094,acct_01888,intv_0009783,9.0,3,47.0,0,268.0,1.1111111111111112,9,1,0.3,0.0,2.302585092994046,1.3862943611198906,3.871201010907891,5.594711379601839,0.0,0,0.0,1,True,False,True,False,False,False
user_0022095,acct_01888,intv_0009784,8.0,3,41.0,1,241.0,1.0,8,1,0.3333333333333333,0.1111111111111111,2.1972245773362196,1.3862943611198906,3.7376696182833684,5.488937726156687,0.6931471805599453,0,0.0,1,True,False,True,False,False,False
user_0022096,acct_01888,intv_0009785,6.0,2,34.0,5,205.0,1.0,6,3,0.2857142857142857,0.7142857142857143,1.9459101490553132,1.0986122886681098,3.5553480614894135,5.327876168789581,1.791759469228055,0,0.0,1,True,False,True,False,False,False
user_0022098,acct_01888,intv_0009786,10.0,3,55.0,5,340.0,1.1,10,3,0.2727272727272727,0.45454545454545453,2.3978952727983707,1.3862943611198906,4.02535169073515,5.831882477283517,1.791759469228055,0,0.0,1,True,False,True,False,False,False
user_0022099,acct_01888,intv_0009787,7.0,2,29.0,1,182.0,1.1428571428571428,7,1,0.25,0.125,2.0794415416798357,1.0986122886681098,3.4011973816621555,5.209486152841421,0.6931471805599453,0,,0,True,False,True,False,False,False
user_0022100,acct_01888,intv_0009788,28.0,5,1618.0,0,6430.0,1.1428571428571428,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.389563953677635,8.768885326134862,0.0,1,1.0,1,False,False,True,False,False,False
user_0022102,acct_01889,intv_0009789,7.0,3,26.0,1,174.0,1.1428571428571428,7,2,0.375,0.125,2.0794415416798357,1.3862943611198906,3.295836866004329,5.1647859739235145,0.6931471805599453,1,1.0,1,True,False,False,False,False,False
user_0022105,acct_01889,intv_0009790,11.0,2,52.0,2,319.0,1.0909090909090908,11,1,0.16666666666666666,0.16666666666666666,2.4849066497880004,1.0986122886681098,3.970291913552122,5.768320995793772,1.0986122886681098,0,0.0,1,True,False,False,False,False,False
user_0022109,acct_01890,intv_0009791,12.0,4,50.0,4,331.0,1.0833333333333333,12,2,0.3076923076923077,0.3076923076923077,2.5649493574615367,1.6094379124341003,3.9318256327243257,5.805134968916488,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0022112,acct_01891,intv_0009792,7.0,2,28.0,3,185.0,1.1428571428571428,7,3,0.25,0.375,2.0794415416798357,1.0986122886681098,3.367295829986474,5.225746673713202,1.3862943611198906,0,0.0,1,True,False,False,True,False,True
user_0022113,acct_01891,intv_0009793,10.0,3,44.0,4,247.0,1.1,10,2,0.2727272727272727,0.36363636363636365,2.3978952727983707,1.3862943611198906,3.8066624897703196,5.5134287461649825,1.6094379124341003,1,0.0,1,True,False,False,True,False,True
user_0022119,acct_01892,intv_0009794,9.0,2,51.0,0,282.0,1.0,9,1,0.2,0.0,2.302585092994046,1.0986122886681098,3.9512437185814275,5.645446897643238,0.0,0,0.0,1,True,False,True,False,False,False
user_0022120,acct_01892,intv_0009795,28.0,6,1688.0,0,6313.0,1.0714285714285714,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.4318919168078,8.750524669117937,0.0,0,0.0,1,True,False,True,False,False,False
user_0022121,acct_01892,intv_0009796,12.0,5,73.0,3,386.0,1.0833333333333333,12,1,0.38461538461538464,0.23076923076923078,2.5649493574615367,1.791759469228055,4.30406509320417,5.958424693029782,1.3862943611198906,0,0.0,1,True,False,True,False,False,False
user_0022122,acct_01893,intv_0009797,6.0,1,33.0,2,203.0,1.1666666666666667,6,3,0.14285714285714285,0.2857142857142857,1.9459101490553132,0.6931471805599453,3.5263605246161616,5.318119993844216,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0022123,acct_01893,intv_0009798,7.0,2,38.0,0,221.0,1.0,7,3,0.25,0.0,2.0794415416798357,1.0986122886681098,3.6635616461296463,5.402677381872279,0.0,0,0.0,1,True,False,False,True,True,False
user_0022125,acct_01893,intv_0009799,8.0,3,38.0,2,248.0,1.125,8,1,0.3333333333333333,0.2222222222222222,2.1972245773362196,1.3862943611198906,3.6635616461296463,5.517452896464707,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0022129,acct_01894,intv_0009800,10.0,1,49.0,6,295.0,1.0,10,2,0.09090909090909091,0.5454545454545454,2.3978952727983707,0.6931471805599453,3.912023005428146,5.69035945432406,1.9459101490553132,0,1.0,1,True,False,True,False,True,False
user_0022135,acct_01895,intv_0009801,30.0,7,1790.0,0,7292.82,1.1,30,1,0.22580645161290322,0.0,3.4339872044851463,2.0794415416798357,7.490529402060711,8.89478269324674,0.0,1,1.0,1,False,True,True,False,False,False
user_0022136,acct_01895,intv_0009802,12.0,2,81.0,0,491.0,1.0,12,2,0.15384615384615385,0.0,2.5649493574615367,1.0986122886681098,4.406719247264253,6.198478716492308,0.0,0,0.0,1,True,False,True,False,False,False
user_0022137,acct_01895,intv_0009803,29.0,6,1712.0,0,6900.0,1.137931034482759,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.44600149832412,8.839421607620602,0.0,1,0.0,1,True,False,True,False,False,False
user_0022141,acct_01895,intv_0009804,9.0,1,48.0,4,301.0,1.0,9,2,0.1,0.4,2.302585092994046,0.6931471805599453,3.8918202981106265,5.71042701737487,1.6094379124341003,0,1.0,1,True,False,True,False,False,False
user_0022143,acct_01896,intv_0009805,10.0,4,45.0,0,281.0,1.0,10,3,0.36363636363636365,0.0,2.3978952727983707,1.6094379124341003,3.828641396489095,5.641907070938114,0.0,1,0.0,1,True,False,True,False,False,False
user_0022144,acct_01896,intv_0009806,13.0,4,73.0,4,422.0,1.0769230769230769,13,3,0.2857142857142857,0.2857142857142857,2.6390573296152584,1.6094379124341003,4.30406509320417,6.0473721790462776,1.6094379124341003,1,1.0,1,True,False,True,False,False,False
user_0022146,acct_01896,intv_0009807,14.0,4,64.0,4,419.0,1.1428571428571428,14,1,0.26666666666666666,0.26666666666666666,2.70805020110221,1.6094379124341003,4.174387269895637,6.040254711277414,1.6094379124341003,0,1.0,1,True,False,True,False,False,False
user_0022147,acct_01896,intv_0009808,6.0,2,28.0,1,171.0,1.1666666666666667,6,2,0.2857142857142857,0.14285714285714285,1.9459101490553132,1.0986122886681098,3.367295829986474,5.147494476813453,0.6931471805599453,0,0.0,1,True,False,True,False,False,False
user_0022149,acct_01896,intv_0009809,13.0,5,57.0,7,361.0,1.1538461538461535,13,3,0.35714285714285715,0.5,2.6390573296152584,1.791759469228055,4.060443010546419,5.8916442118257715,2.0794415416798357,1,0.0,1,True,False,True,False,False,False
user_0022151,acct_01896,intv_0009810,10.0,2,57.0,0,328.0,1.1,10,2,0.18181818181818182,0.0,2.3978952727983707,1.0986122886681098,4.060443010546419,5.796057750765372,0.0,0,1.0,1,True,False,True,False,False,False
user_0022152,acct_01896,intv_0009811,10.0,1,50.0,4,298.0,1.2,10,2,0.09090909090909091,0.36363636363636365,2.3978952727983707,0.6931471805599453,3.9318256327243257,5.700443573390687,1.6094379124341003,1,0.0,1,True,False,True,False,False,False
user_0022153,acct_01896,intv_0009812,8.0,2,49.0,5,258.0,1.125,8,1,0.2222222222222222,0.5555555555555556,2.1972245773362196,1.0986122886681098,3.912023005428146,5.556828061699537,1.791759469228055,1,0.0,1,True,False,True,False,False,False
user_0022158,acct_01897,intv_0009813,10.0,3,43.0,6,233.0,1.2,10,1,0.2727272727272727,0.5454545454545454,2.3978952727983707,1.3862943611198906,3.784189633918261,5.455321115357702,1.9459101490553132,0,0.0,1,True,False,False,True,True,False
user_0022162,acct_01897,intv_0009814,7.0,4,25.0,3,156.0,1.1428571428571428,7,2,0.5,0.375,2.0794415416798357,1.6094379124341003,3.258096538021482,5.056245805348308,1.3862943611198906,0,0.0,1,True,False,False,True,True,False
user_0022163,acct_01897,intv_0009815,12.0,3,64.0,3,347.0,1.1666666666666667,12,2,0.23076923076923078,0.23076923076923078,2.5649493574615367,1.3862943611198906,4.174387269895637,5.8522024797744745,1.3862943611198906,0,0.0,1,True,False,False,True,True,False
user_0022165,acct_01897,intv_0009816,7.0,2,36.0,3,235.0,1.1428571428571428,7,2,0.25,0.375,2.0794415416798357,1.0986122886681098,3.6109179126442243,5.4638318050256105,1.3862943611198906,0,1.0,1,True,False,False,True,True,False
user_0022166,acct_01898,intv_0009817,29.0,7,1785.0,0,7094.0,1.0689655172413792,29,1,0.23333333333333334,0.0,3.4011973816621555,2.0794415416798357,7.487733761436444,8.867145589594143,0.0,0,1.0,1,True,False,False,True,True,False
user_0022167,acct_01898,intv_0009818,25.0,5,1443.0,0,5610.0,1.08,25,3,0.19230769230769232,0.0,3.258096538021482,1.791759469228055,7.275172319452771,8.632484235750972,0.0,0,0.0,1,True,False,False,True,True,False
user_0022172,acct_01898,intv_0009819,7.0,4,25.0,3,159.0,1.1428571428571428,7,3,0.5,0.375,2.0794415416798357,1.6094379124341003,3.258096538021482,5.075173815233827,1.3862943611198906,0,0.0,1,True,False,False,True,True,False
user_0022176,acct_01898,intv_0009820,6.0,3,31.0,4,180.0,1.0,6,3,0.42857142857142855,0.5714285714285714,1.9459101490553132,1.3862943611198906,3.4657359027997265,5.198497031265826,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
user_0022177,acct_01899,intv_0009821,13.0,3,68.0,9,370.0,1.0,13,1,0.21428571428571427,0.6428571428571429,2.6390573296152584,1.3862943611198906,4.23410650459726,5.916202062607435,2.302585092994046,0,0.0,1,True,False,True,False,False,False
user_0022179,acct_01899,intv_0009822,7.0,3,38.0,4,232.0,1.1428571428571428,7,1,0.375,0.5,2.0794415416798357,1.3862943611198906,3.6635616461296463,5.4510384535657,1.6094379124341003,1,1.0,1,True,False,True,False,False,False
user_0022181,acct_01899,intv_0009823,8.0,3,32.0,3,200.0,1.125,8,3,0.3333333333333333,0.3333333333333333,2.1972245773362196,1.3862943611198906,3.4965075614664802,5.303304908059076,1.3862943611198906,1,0.0,1,True,False,True,False,False,False
user_0022184,acct_01899,intv_0009824,8.0,4,48.0,3,265.0,1.0,8,1,0.4444444444444444,0.3333333333333333,2.1972245773362196,1.6094379124341003,3.8918202981106265,5.583496308781699,1.3862943611198906,1,0.0,1,True,False,True,False,False,False
user_0022186,acct_01900,intv_0009825,26.0,6,1435.0,0,5840.0,1.1153846153846154,26,1,0.2222222222222222,0.0,3.295836866004329,1.9459101490553132,7.269616749608169,8.67265729404031,0.0,0,1.0,1,False,False,True,False,True,False
user_0022187,acct_01900,intv_0009826,29.0,6,1685.0,0,6537.0,1.206896551724138,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.430114138561801,8.785386587284156,0.0,0,0.0,1,True,False,True,False,True,False
user_0022193,acct_01900,intv_0009827,9.0,1,44.0,4,250.0,1.2222222222222223,9,3,0.1,0.4,2.302585092994046,0.6931471805599453,3.8066624897703196,5.5254529391317835,1.6094379124341003,0,1.0,1,True,False,True,False,True,False
user_0022200,acct_01901,intv_0009828,11.0,2,44.0,2,278.0,1.181818181818182,11,1,0.16666666666666666,0.16666666666666666,2.4849066497880004,1.0986122886681098,3.8066624897703196,5.631211781821365,1.0986122886681098,0,0.0,1,True,False,False,True,True,False
user_0022201,acct_01901,intv_0009829,11.0,2,41.0,4,240.0,1.0909090909090908,11,2,0.16666666666666666,0.3333333333333333,2.4849066497880004,1.0986122886681098,3.7376696182833684,5.484796933490655,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
