intervention_id,user_id,account_id,intervention_date,eligibility_flag,treatment_flag,delivery_channel
intv_0011090,user_0025148,acct_02194,2023-06-08,1,0,email
intv_0011091,user_0025150,acct_02195,2023-08-24,1,0,in_app
intv_0011092,user_0025151,acct_02195,2023-08-24,1,0,in_app
intv_0011093,user_0025152,acct_02195,2023-08-15,1,0,both
intv_0011094,user_0025154,acct_02196,2023-05-06,1,0,both
intv_0011095,user_0025157,acct_02196,2023-05-17,1,0,in_app
intv_0011096,user_0025158,acct_02197,2024-05-20,1,1,both
intv_0011097,user_0025162,acct_02197,2024-05-30,1,1,email
intv_0011098,user_0025164,acct_02197,2024-05-10,1,1,in_app
intv_0011099,user_0025168,acct_02198,2023-06-30,1,0,email
intv_0011100,user_0025173,acct_02199,2024-01-01,1,1,both
intv_0011101,user_0025175,acct_02199,2024-02-01,1,1,email
intv_0011102,user_0025176,acct_02199,2024-01-06,1,0,in_app
intv_0011103,user_0025177,acct_02199,2024-01-11,1,0,in_app
intv_0011104,user_0025179,acct_02200,2024-05-17,1,0,in_app
intv_0011105,user_0025180,acct_02200,2024-05-25,1,0,in_app
intv_0011106,user_0025183,acct_02200,2024-05-15,1,0,in_app
intv_0011107,user_0025187,acct_02200,2024-05-19,1,0,in_app
intv_0011108,user_0025188,acct_02200,2024-05-17,1,1,email
intv_0011109,user_0025190,acct_02200,2024-05-20,1,0,in_app
intv_0011110,user_0025192,acct_02201,2024-04-08,1,0,in_app
intv_0011111,user_0025194,acct_02201,2024-03-09,1,0,in_app
intv_0011112,user_0025195,acct_02201,2024-04-08,1,0,in_app
intv_0011113,user_0025196,acct_02201,2024-04-02,1,0,both
intv_0011114,user_0025197,acct_02201,2024-03-28,1,0,email
intv_0011115,user_0025199,acct_02201,2024-04-03,1,0,in_app
intv_0011116,user_0025201,acct_02201,2024-03-26,1,0,in_app
intv_0011117,user_0025202,acct_02201,2024-03-24,1,0,in_app
intv_0011118,user_0025203,acct_02201,2024-04-04,1,0,email
intv_0011119,user_0025206,acct_02202,2023-05-12,1,1,in_app
intv_0011120,user_0025207,acct_02202,2023-04-20,1,1,in_app
intv_0011121,user_0025208,acct_02202,2023-04-15,1,0,in_app
intv_0011122,user_0025209,acct_02202,2023-04-25,1,0,in_app
intv_0011123,user_0025212,acct_02203,2023-03-06,1,1,in_app
intv_0011124,user_0025214,acct_02203,2023-03-09,1,0,both
intv_0011125,user_0025215,acct_02203,2023-02-28,1,1,in_app
intv_0011126,user_0025219,acct_02204,2024-06-17,1,0,both
intv_0011127,user_0025220,acct_02204,2024-06-03,1,0,email
intv_0011128,user_0025223,acct_02204,2024-06-16,1,1,in_app
intv_0011129,user_0025225,acct_02204,2024-06-20,1,0,email
intv_0011130,user_0025227,acct_02204,2024-06-03,1,1,in_app
intv_0011131,user_0025235,acct_02205,2023-04-01,1,1,email
intv_0011132,user_0025238,acct_02206,2023-09-12,1,0,in_app
intv_0011133,user_0025241,acct_02206,2023-09-12,1,0,in_app
intv_0011134,user_0025245,acct_02206,2023-09-20,1,1,email
intv_0011135,user_0025247,acct_02207,2023-08-22,1,0,in_app
intv_0011136,user_0025248,acct_02207,2023-08-09,1,0,in_app
intv_0011137,user_0025249,acct_02207,2023-08-24,1,1,both
intv_0011138,user_0025251,acct_02207,2023-08-18,1,1,both
intv_0011139,user_0025254,acct_02207,2023-07-31,1,1,both
intv_0011140,user_0025257,acct_02207,2023-08-09,1,1,email
intv_0011141,user_0025266,acct_02208,2024-04-01,1,0,in_app
intv_0011142,user_0025270,acct_02209,2024-05-11,1,0,in_app
intv_0011143,user_0025273,acct_02209,2024-05-08,1,1,both
intv_0011144,user_0025274,acct_02209,2024-04-26,1,0,both
intv_0011145,user_0025276,acct_02210,2024-06-07,1,0,in_app
intv_0011146,user_0025282,acct_02211,2023-08-24,1,0,email
intv_0011147,user_0025283,acct_02211,2023-08-19,1,1,both
intv_0011148,user_0025284,acct_02211,2023-08-14,1,1,email
intv_0011149,user_0025285,acct_02211,2023-09-02,1,0,both
intv_0011150,user_0025286,acct_02211,2023-08-07,1,1,in_app
intv_0011151,user_0025287,acct_02211,2023-08-20,1,1,in_app
intv_0011152,user_0025289,acct_02211,2023-08-30,1,1,email
intv_0011153,user_0025290,acct_02211,2023-09-02,1,1,email
intv_0011154,user_0025294,acct_02211,2023-08-11,1,0,both
intv_0011155,user_0025295,acct_02211,2023-08-28,1,0,both
intv_0011156,user_0025296,acct_02211,2023-08-25,1,1,in_app
intv_0011157,user_0025298,acct_02212,2024-04-16,1,0,in_app
intv_0011158,user_0025299,acct_02212,2024-03-27,1,0,email
intv_0011159,user_0025301,acct_02212,2024-04-05,1,0,in_app
intv_0011160,user_0025302,acct_02212,2024-04-17,1,0,in_app
intv_0011161,user_0025304,acct_02212,2024-03-29,1,0,email
intv_0011162,user_0025305,acct_02212,2024-03-30,1,0,email
intv_0011163,user_0025306,acct_02212,2024-04-13,1,0,both
intv_0011164,user_0025308,acct_02212,2024-04-20,1,1,in_app
intv_0011165,user_0025311,acct_02212,2024-04-20,1,0,in_app
intv_0011166,user_0025321,acct_02213,2023-10-18,1,0,in_app
intv_0011167,user_0025322,acct_02213,2023-10-03,1,0,email
intv_0011168,user_0025325,acct_02213,2023-11-05,1,1,email
intv_0011169,user_0025332,acct_02214,2023-07-17,1,1,in_app
intv_0011170,user_0025333,acct_02214,2023-07-20,1,0,in_app
intv_0011171,user_0025334,acct_02214,2023-08-07,1,0,in_app
intv_0011172,user_0025335,acct_02214,2023-08-04,1,0,email
intv_0011173,user_0025339,acct_02214,2023-07-19,1,1,in_app
intv_0011174,user_0025340,acct_02214,2023-08-11,1,0,in_app
intv_0011175,user_0025341,acct_02214,2023-08-01,1,1,in_app
intv_0011176,user_0025343,acct_02215,2023-10-21,1,0,both
intv_0011177,user_0025344,acct_02215,2023-10-26,1,0,in_app
intv_0011178,user_0025345,acct_02215,2023-10-27,1,1,in_app
intv_0011179,user_0025349,acct_02215,2023-10-21,1,1,in_app
intv_0011180,user_0025352,acct_02215,2023-10-12,1,1,in_app
intv_0011181,user_0025353,acct_02215,2023-11-04,1,0,email
intv_0011182,user_0025356,acct_02215,2023-11-04,1,0,in_app
intv_0011183,user_0025361,acct_02216,2024-06-13,1,0,in_app
intv_0011184,user_0025362,acct_02216,2024-06-16,1,1,both
intv_0011185,user_0025366,acct_02217,2024-04-21,1,0,email
intv_0011186,user_0025369,acct_02217,2024-04-18,1,1,in_app
intv_0011187,user_0025372,acct_02218,2023-07-26,1,1,in_app
intv_0011188,user_0025374,acct_02218,2023-08-08,1,1,email
intv_0011189,user_0025381,acct_02219,2024-01-08,1,0,email
intv_0011190,user_0025382,acct_02219,2023-12-31,1,1,both
intv_0011191,user_0025383,acct_02219,2023-12-19,1,0,both
intv_0011192,user_0025384,acct_02219,2023-12-23,1,1,email
intv_0011193,user_0025385,acct_02219,2023-12-29,1,0,in_app
intv_0011194,user_0025386,acct_02219,2023-12-05,1,0,in_app
intv_0011195,user_0025387,acct_02219,2023-12-15,1,1,both
intv_0011196,user_0025388,acct_02219,2024-01-09,1,0,email
intv_0011197,user_0025390,acct_02219,2023-12-29,1,0,email
intv_0011198,user_0025391,acct_02219,2024-01-08,1,1,email
intv_0011199,user_0025392,acct_02219,2024-01-13,1,0,email
intv_0011200,user_0025394,acct_02220,2023-08-20,1,0,email
intv_0011201,user_0025396,acct_02220,2023-08-08,1,1,in_app
intv_0011202,user_0025397,acct_02220,2023-08-11,1,0,in_app
intv_0011203,user_0025398,acct_02220,2023-08-17,1,1,in_app
intv_0011204,user_0025405,acct_02220,2023-08-08,1,1,email
intv_0011205,user_0025407,acct_02222,2024-01-29,1,0,in_app
intv_0011206,user_0025408,acct_02222,2024-01-14,1,0,email
intv_0011207,user_0025410,acct_02222,2024-01-23,1,0,both
intv_0011208,user_0025413,acct_02222,2024-01-17,1,0,email
intv_0011209,user_0025415,acct_02222,2024-01-23,1,1,in_app
intv_0011210,user_0025416,acct_02222,2024-01-24,1,0,in_app
intv_0011211,user_0025417,acct_02222,2024-01-25,1,0,in_app
intv_0011212,user_0025420,acct_02222,2024-01-26,1,0,both
intv_0011213,user_0025423,acct_02222,2024-02-06,1,1,email
intv_0011214,user_0025424,acct_02222,2024-02-11,1,0,in_app
intv_0011215,user_0025428,acct_02222,2024-01-16,1,1,in_app
intv_0011216,user_0025433,acct_02222,2024-01-04,1,0,email
intv_0011217,user_0025434,acct_02223,2024-04-20,1,0,in_app
intv_0011218,user_0025435,acct_02223,2024-05-02,1,1,in_app
intv_0011219,user_0025438,acct_02224,2023-02-22,1,1,in_app
intv_0011220,user_0025442,acct_02224,2023-02-25,1,0,in_app
intv_0011221,user_0025446,acct_02224,2023-03-19,1,0,in_app
intv_0011222,user_0025448,acct_02224,2023-03-06,1,0,email
intv_0011223,user_0025449,acct_02224,2023-03-15,1,1,in_app
intv_0011224,user_0025451,acct_02224,2023-03-06,1,0,in_app
intv_0011225,user_0025454,acct_02225,2023-05-04,1,0,in_app
intv_0011226,user_0025455,acct_02225,2023-04-18,1,0,email
intv_0011227,user_0025458,acct_02225,2023-05-11,1,0,in_app
intv_0011228,user_0025459,acct_02226,2024-01-27,1,0,in_app
intv_0011229,user_0025461,acct_02226,2024-01-30,1,0,in_app
intv_0011230,user_0025462,acct_02226,2024-01-29,1,1,email
intv_0011231,user_0025463,acct_02226,2024-01-20,1,0,both
intv_0011232,user_0025464,acct_02227,2024-05-29,1,1,both
intv_0011233,user_0025466,acct_02227,2024-05-11,1,0,email
intv_0011234,user_0025470,acct_02227,2024-05-20,1,0,email
intv_0011235,user_0025471,acct_02227,2024-05-07,1,1,email
intv_0011236,user_0025472,acct_02227,2024-05-19,1,0,both
intv_0011237,user_0025473,acct_02227,2024-05-04,1,1,both
intv_0011238,user_0025474,acct_02227,2024-05-14,1,1,in_app
intv_0011239,user_0025476,acct_02227,2024-05-08,1,0,email
intv_0011240,user_0025481,acct_02228,2023-11-08,1,0,in_app
intv_0011241,user_0025483,acct_02228,2023-11-06,1,0,email
intv_0011242,user_0025486,acct_02228,2023-11-09,1,0,email
intv_0011243,user_0025487,acct_02228,2023-10-26,1,0,both
intv_0011244,user_0025488,acct_02228,2023-10-27,1,0,both
intv_0011245,user_0025489,acct_02228,2023-11-02,1,0,in_app
intv_0011246,user_0025490,acct_02229,2023-08-28,1,0,both
intv_0011247,user_0025491,acct_02229,2023-09-02,1,0,both
intv_0011248,user_0025492,acct_02229,2023-08-22,1,0,both
intv_0011249,user_0025493,acct_02230,2024-04-12,1,0,email
intv_0011250,user_0025494,acct_02230,2024-04-22,1,0,email
intv_0011251,user_0025495,acct_02230,2024-04-07,1,0,in_app
intv_0011252,user_0025497,acct_02230,2024-04-09,1,1,in_app
intv_0011253,user_0025498,acct_02230,2024-05-04,1,0,in_app
intv_0011254,user_0025504,acct_02230,2024-04-17,1,0,in_app
intv_0011255,user_0025505,acct_02230,2024-05-05,1,1,both
intv_0011256,user_0025506,acct_02230,2024-04-17,1,0,email
intv_0011257,user_0025509,acct_02230,2024-04-24,1,0,both
intv_0011258,user_0025510,acct_02230,2024-04-12,1,1,in_app
intv_0011259,user_0025512,acct_02231,2023-12-08,1,1,in_app
intv_0011260,user_0025514,acct_02231,2023-11-24,1,0,in_app
intv_0011261,user_0025516,acct_02231,2023-12-08,1,0,in_app
intv_0011262,user_0025522,acct_02231,2023-11-15,1,0,both
intv_0011263,user_0025523,acct_02231,2023-12-09,1,0,email
intv_0011264,user_0025524,acct_02231,2023-12-10,1,0,in_app
intv_0011265,user_0025525,acct_02231,2023-12-12,1,1,email
intv_0011266,user_0025526,acct_02231,2023-12-10,1,0,both
intv_0011267,user_0025528,acct_02231,2023-12-10,1,0,in_app
intv_0011268,user_0025530,acct_02231,2023-11-28,1,1,both
intv_0011269,user_0025533,acct_02231,2023-12-10,1,0,email
intv_0011270,user_0025535,acct_02231,2023-11-17,1,0,both
intv_0011271,user_0025536,acct_02231,2023-12-07,1,1,email
intv_0011272,user_0025538,acct_02232,2024-06-20,1,0,in_app
intv_0011273,user_0025540,acct_02232,2024-06-21,1,0,email
intv_0011274,user_0025541,acct_02232,2024-06-17,1,1,in_app
intv_0011275,user_0025546,acct_02232,2024-06-28,1,1,both
intv_0011276,user_0025548,acct_02232,2024-06-13,1,0,email
intv_0011277,user_0025552,acct_02233,2024-04-19,1,1,in_app
intv_0011278,user_0025553,acct_02233,2024-05-15,1,1,in_app
intv_0011279,user_0025557,acct_02233,2024-05-12,1,1,both
intv_0011280,user_0025562,acct_02233,2024-04-20,1,0,both
intv_0011281,user_0025565,acct_02233,2024-05-10,1,1,email
intv_0011282,user_0025567,acct_02234,2023-12-23,1,0,in_app
intv_0011283,user_0025570,acct_02234,2023-12-19,1,0,both
intv_0011284,user_0025577,acct_02235,2023-04-30,1,0,in_app
intv_0011285,user_0025579,acct_02235,2023-05-18,1,0,in_app
intv_0011286,user_0025580,acct_02235,2023-05-03,1,0,in_app
intv_0011287,user_0025581,acct_02235,2023-05-22,1,0,both
intv_0011288,user_0025582,acct_02235,2023-05-12,1,0,email
intv_0011289,user_0025583,acct_02235,2023-05-25,1,1,in_app
intv_0011290,user_0025585,acct_02235,2023-05-19,1,0,email
intv_0011291,user_0025586,acct_02235,2023-05-26,1,0,email
intv_0011292,user_0025587,acct_02235,2023-05-24,1,0,email
intv_0011293,user_0025588,acct_02236,2024-04-24,1,0,both
intv_0011294,user_0025589,acct_02236,2024-05-08,1,1,email
intv_0011295,user_0025592,acct_02236,2024-05-08,1,0,in_app
intv_0011296,user_0025593,acct_02236,2024-05-02,1,1,both
intv_0011297,user_0025594,acct_02236,2024-04-23,1,0,in_app
intv_0011298,user_0025598,acct_02236,2024-04-15,1,0,both
intv_0011299,user_0025602,acct_02236,2024-05-08,1,1,email
intv_0011300,user_0025605,acct_02237,2023-03-02,1,1,email
intv_0011301,user_0025606,acct_02237,2023-03-11,1,1,both
intv_0011302,user_0025611,acct_02237,2023-03-08,1,1,in_app
intv_0011303,user_0025612,acct_02237,2023-03-08,1,0,in_app
intv_0011304,user_0025616,acct_02238,2024-06-30,1,0,both
intv_0011305,user_0025620,acct_02238,2024-07-01,1,0,in_app
intv_0011306,user_0025623,acct_02238,2024-07-28,1,0,in_app
intv_0011307,user_0025625,acct_02238,2024-07-10,1,0,email
intv_0011308,user_0025627,acct_02238,2024-07-22,1,0,in_app
intv_0011309,user_0025630,acct_02238,2024-07-22,1,0,in_app
intv_0011310,user_0025631,acct_02238,2024-07-07,1,0,both
intv_0011311,user_0025632,acct_02238,2024-07-28,1,0,email
intv_0011312,user_0025633,acct_02238,2024-07-08,1,0,both
intv_0011313,user_0025639,acct_02239,2024-06-20,1,1,both
intv_0011314,user_0025641,acct_02239,2024-06-29,1,0,in_app
intv_0011315,user_0025646,acct_02240,2024-05-18,1,0,both
intv_0011316,user_0025649,acct_02241,2023-06-02,1,0,both
intv_0011317,user_0025655,acct_02241,2023-05-24,1,0,in_app
intv_0011318,user_0025656,acct_02241,2023-05-07,1,0,both
intv_0011319,user_0025657,acct_02241,2023-05-13,1,0,in_app
intv_0011320,user_0025658,acct_02241,2023-05-22,1,1,both
intv_0011321,user_0025663,acct_02241,2023-06-10,1,0,both
intv_0011322,user_0025665,acct_02241,2023-06-10,1,1,in_app
intv_0011323,user_0025673,acct_02242,2023-06-30,1,0,email
intv_0011324,user_0025675,acct_02242,2023-06-23,1,0,in_app
intv_0011325,user_0025676,acct_02242,2023-07-05,1,1,in_app
intv_0011326,user_0025679,acct_02242,2023-07-09,1,1,in_app
intv_0011327,user_0025683,acct_02242,2023-06-26,1,0,both
intv_0011328,user_0025685,acct_02243,2023-06-28,1,0,email
intv_0011329,user_0025686,acct_02243,2023-07-07,1,1,both
intv_0011330,user_0025687,acct_02243,2023-06-28,1,0,email
intv_0011331,user_0025692,acct_02243,2023-06-28,1,1,in_app
intv_0011332,user_0025694,acct_02243,2023-07-14,1,1,email
intv_0011333,user_0025695,acct_02243,2023-07-05,1,0,in_app
intv_0011334,user_0025698,acct_02243,2023-07-06,1,0,in_app
intv_0011335,user_0025704,acct_02243,2023-06-24,1,0,email
intv_0011336,user_0025705,acct_02243,2023-06-27,1,0,both
intv_0011337,user_0025709,acct_02243,2023-06-23,1,0,email
intv_0011338,user_0025710,acct_02243,2023-07-13,1,0,in_app
intv_0011339,user_0025711,acct_02243,2023-06-29,1,1,both
intv_0011340,user_0025712,acct_02244,2023-09-13,1,0,in_app
intv_0011341,user_0025713,acct_02244,2023-09-07,1,0,in_app
intv_0011342,user_0025715,acct_02244,2023-10-10,1,0,both
intv_0011343,user_0025716,acct_02244,2023-09-21,1,0,in_app
intv_0011344,user_0025717,acct_02244,2023-10-09,1,0,in_app
intv_0011345,user_0025720,acct_02245,2023-11-12,1,0,in_app
intv_0011346,user_0025722,acct_02245,2023-11-14,1,0,in_app
intv_0011347,user_0025724,acct_02245,2023-11-11,1,0,in_app
intv_0011348,user_0025733,acct_02246,2024-04-20,1,0,email
intv_0011349,user_0025735,acct_02246,2024-04-29,1,0,both
intv_0011350,user_0025737,acct_02246,2024-05-01,1,0,email
intv_0011351,user_0025739,acct_02246,2024-04-24,1,0,in_app
intv_0011352,user_0025741,acct_02246,2024-05-02,1,0,both
intv_0011353,user_0025742,acct_02246,2024-04-03,1,0,both
intv_0011354,user_0025747,acct_02246,2024-04-16,1,0,in_app
intv_0011355,user_0025751,acct_02246,2024-04-14,1,1,email
intv_0011356,user_0025754,acct_02246,2024-04-28,1,0,in_app
intv_0011357,user_0025755,acct_02247,2023-03-23,1,0,email
intv_0011358,user_0025756,acct_02247,2023-04-08,1,0,both
intv_0011359,user_0025757,acct_02247,2023-04-06,1,1,both
intv_0011360,user_0025760,acct_02247,2023-04-08,1,0,email
intv_0011361,user_0025762,acct_02247,2023-03-13,1,1,in_app
intv_0011362,user_0025763,acct_02247,2023-03-27,1,0,in_app
intv_0011363,user_0025767,acct_02249,2023-11-23,1,0,in_app
intv_0011364,user_0025770,acct_02249,2023-12-04,1,0,email
intv_0011365,user_0025771,acct_02249,2023-12-21,1,1,both
intv_0011366,user_0025778,acct_02249,2023-12-18,1,0,in_app
intv_0011367,user_0025779,acct_02249,2023-12-20,1,0,email
intv_0011368,user_0025780,acct_02249,2023-12-12,1,0,in_app
intv_0011369,user_0025781,acct_02249,2023-12-15,1,0,both
intv_0011370,user_0025783,acct_02249,2023-12-21,1,1,both
intv_0011371,user_0025789,acct_02250,2023-05-07,1,1,both
intv_0011372,user_0025791,acct_02250,2023-05-24,1,0,in_app
intv_0011373,user_0025792,acct_02250,2023-05-06,1,0,in_app
intv_0011374,user_0025802,acct_02250,2023-05-04,1,0,in_app
intv_0011375,user_0025804,acct_02250,2023-05-04,1,0,email
intv_0011376,user_0025812,acct_02252,2023-10-11,1,0,in_app
intv_0011377,user_0025813,acct_02252,2023-10-22,1,0,both
intv_0011378,user_0025814,acct_02252,2023-10-13,1,0,both
intv_0011379,user_0025815,acct_02252,2023-10-17,1,1,in_app
intv_0011380,user_0025816,acct_02252,2023-10-23,1,0,in_app
intv_0011381,user_0025817,acct_02253,2024-02-19,1,0,email
intv_0011382,user_0025819,acct_02254,2024-04-29,1,0,in_app
intv_0011383,user_0025821,acct_02254,2024-04-22,1,1,in_app
intv_0011384,user_0025825,acct_02255,2023-03-28,1,1,email
intv_0011385,user_0025827,acct_02255,2023-03-23,1,0,both
intv_0011386,user_0025828,acct_02255,2023-03-27,1,0,both
intv_0011387,user_0025829,acct_02255,2023-04-04,1,0,in_app
intv_0011388,user_0025830,acct_02255,2023-03-24,1,1,both
intv_0011389,user_0025831,acct_02255,2023-03-11,1,0,email
intv_0011390,user_0025834,acct_02255,2023-03-13,1,1,in_app
intv_0011391,user_0025837,acct_02255,2023-03-30,1,0,email
intv_0011392,user_0025840,acct_02255,2023-03-31,1,0,both
intv_0011393,user_0025842,acct_02255,2023-04-01,1,1,in_app
intv_0011394,user_0025843,acct_02255,2023-03-13,1,1,in_app
intv_0011395,user_0025847,acct_02255,2023-03-17,1,1,email
intv_0011396,user_0025849,acct_02255,2023-03-17,1,0,in_app
intv_0011397,user_0025850,acct_02255,2023-03-19,1,0,both
intv_0011398,user_0025858,acct_02256,2023-10-29,1,0,email
intv_0011399,user_0025860,acct_02256,2023-11-01,1,0,both
intv_0011400,user_0025866,acct_02256,2023-11-17,1,0,in_app
intv_0011401,user_0025869,acct_02256,2023-10-19,1,0,both
intv_0011402,user_0025872,acct_02256,2023-11-12,1,1,in_app
intv_0011403,user_0025873,acct_02256,2023-10-31,1,0,in_app
intv_0011404,user_0025878,acct_02256,2023-10-21,1,0,both
intv_0011405,user_0025882,acct_02256,2023-11-17,1,0,email
intv_0011406,user_0025883,acct_02256,2023-11-14,1,0,in_app
intv_0011407,user_0025884,acct_02256,2023-11-01,1,0,in_app
intv_0011408,user_0025885,acct_02257,2023-10-02,1,0,in_app
intv_0011409,user_0025887,acct_02257,2023-10-05,1,0,both
intv_0011410,user_0025891,acct_02258,2024-07-07,1,1,both
intv_0011411,user_0025898,acct_02260,2023-04-19,1,1,in_app
intv_0011412,user_0025900,acct_02260,2023-04-09,1,0,in_app
intv_0011413,user_0025901,acct_02260,2023-05-03,1,0,in_app
intv_0011414,user_0025903,acct_02260,2023-05-03,1,0,email
intv_0011415,user_0025905,acct_02260,2023-04-24,1,0,in_app
intv_0011416,user_0025906,acct_02260,2023-05-06,1,0,in_app
intv_0011417,user_0025908,acct_02260,2023-05-06,1,0,email
intv_0011418,user_0025910,acct_02260,2023-04-21,1,1,both
intv_0011419,user_0025911,acct_02260,2023-04-25,1,1,email
intv_0011420,user_0025914,acct_02262,2024-05-06,1,1,both
intv_0011421,user_0025915,acct_02262,2024-05-09,1,1,both
intv_0011422,user_0025917,acct_02262,2024-05-11,1,1,email
intv_0011423,user_0025918,acct_02262,2024-05-06,1,0,in_app
intv_0011424,user_0025919,acct_02262,2024-04-14,1,1,email
intv_0011425,user_0025924,acct_02264,2024-06-15,1,0,in_app
intv_0011426,user_0025927,acct_02264,2024-06-20,1,0,in_app
intv_0011427,user_0025928,acct_02264,2024-06-16,1,1,email
intv_0011428,user_0025933,acct_02265,2023-06-27,1,1,both
intv_0011429,user_0025934,acct_02265,2023-06-26,1,1,in_app
intv_0011430,user_0025935,acct_02265,2023-06-25,1,1,email
intv_0011431,user_0025938,acct_02265,2023-07-10,1,0,in_app
intv_0011432,user_0025942,acct_02265,2023-07-19,1,0,in_app
intv_0011433,user_0025944,acct_02265,2023-06-28,1,0,email
intv_0011434,user_0025947,acct_02265,2023-06-17,1,0,email
intv_0011435,user_0025952,acct_02266,2023-03-13,1,0,email
intv_0011436,user_0025956,acct_02267,2024-04-26,1,0,both
intv_0011437,user_0025957,acct_02267,2024-04-07,1,1,in_app
intv_0011438,user_0025958,acct_02267,2024-04-20,1,1,in_app
intv_0011439,user_0025961,acct_02267,2024-04-13,1,0,email
intv_0011440,user_0025962,acct_02267,2024-04-12,1,1,in_app
intv_0011441,user_0025963,acct_02267,2024-04-14,1,0,both
intv_0011442,user_0025966,acct_02267,2024-04-23,1,1,in_app
intv_0011443,user_0025969,acct_02268,2023-08-24,1,1,email
intv_0011444,user_0025975,acct_02269,2023-12-21,1,0,in_app
intv_0011445,user_0025979,acct_02269,2024-01-01,1,0,in_app
intv_0011446,user_0025981,acct_02269,2024-01-17,1,0,email
intv_0011447,user_0025984,acct_02269,2024-01-06,1,1,email
intv_0011448,user_0025985,acct_02269,2023-12-26,1,0,both
intv_0011449,user_0025987,acct_02269,2024-01-07,1,0,in_app
intv_0011450,user_0025994,acct_02270,2024-01-30,1,1,in_app
intv_0011451,user_0025995,acct_02271,2023-02-17,1,1,email
intv_0011452,user_0025997,acct_02271,2023-03-12,1,0,in_app
intv_0011453,user_0025998,acct_02271,2023-03-09,1,0,email
intv_0011454,user_0025999,acct_02271,2023-02-28,1,1,in_app
intv_0011455,user_0026005,acct_02272,2023-04-02,1,0,in_app
intv_0011456,user_0026006,acct_02272,2023-04-09,1,0,in_app
intv_0011457,user_0026009,acct_02272,2023-03-30,1,0,both
intv_0011458,user_0026010,acct_02272,2023-04-05,1,0,both
intv_0011459,user_0026011,acct_02272,2023-04-05,1,0,both
intv_0011460,user_0026014,acct_02273,2023-07-05,1,0,email
intv_0011461,user_0026017,acct_02273,2023-07-20,1,0,in_app
intv_0011462,user_0026020,acct_02273,2023-07-18,1,0,in_app
intv_0011463,user_0026021,acct_02273,2023-07-05,1,0,in_app
intv_0011464,user_0026024,acct_02273,2023-07-08,1,0,both
intv_0011465,user_0026027,acct_02274,2024-02-23,1,1,email
intv_0011466,user_0026029,acct_02274,2024-03-07,1,0,both
intv_0011467,user_0026030,acct_02274,2024-02-18,1,1,email
intv_0011468,user_0026031,acct_02274,2024-02-20,1,0,in_app
intv_0011469,user_0026033,acct_02274,2024-02-17,1,0,in_app
intv_0011470,user_0026034,acct_02274,2024-03-02,1,0,both
intv_0011471,user_0026035,acct_02274,2024-03-02,1,0,in_app
intv_0011472,user_0026036,acct_02274,2024-02-27,1,1,in_app
intv_0011473,user_0026039,acct_02275,2024-03-30,1,0,in_app
intv_0011474,user_0026042,acct_02275,2024-03-28,1,1,email
intv_0011475,user_0026047,acct_02275,2024-03-12,1,0,in_app
intv_0011476,user_0026048,acct_02275,2024-03-10,1,1,in_app
intv_0011477,user_0026050,acct_02276,2023-09-23,1,1,in_app
intv_0011478,user_0026051,acct_02276,2023-09-19,1,0,in_app
intv_0011479,user_0026054,acct_02276,2023-10-01,1,0,in_app
intv_0011480,user_0026055,acct_02276,2023-10-09,1,1,in_app
intv_0011481,user_0026057,acct_02276,2023-09-26,1,0,in_app
intv_0011482,user_0026058,acct_02276,2023-10-10,1,0,in_app
intv_0011483,user_0026061,acct_02276,2023-09-27,1,0,in_app
intv_0011484,user_0026063,acct_02276,2023-09-18,1,0,in_app
intv_0011485,user_0026066,acct_02277,2023-09-21,1,0,in_app
intv_0011486,user_0026067,acct_02277,2023-09-12,1,1,email
intv_0011487,user_0026071,acct_02278,2023-03-30,1,0,email
intv_0011488,user_0026072,acct_02278,2023-03-23,1,1,both
intv_0011489,user_0026073,acct_02278,2023-03-30,1,1,email
intv_0011490,user_0026074,acct_02278,2023-03-11,1,0,in_app
intv_0011491,user_0026077,acct_02278,2023-03-08,1,0,email
intv_0011492,user_0026081,acct_02279,2023-04-06,1,0,email
intv_0011493,user_0026083,acct_02279,2023-04-11,1,1,both
intv_0011494,user_0026084,acct_02279,2023-04-11,1,1,in_app
intv_0011495,user_0026085,acct_02279,2023-04-14,1,0,in_app
intv_0011496,user_0026088,acct_02279,2023-04-04,1,0,both
intv_0011497,user_0026089,acct_02279,2023-04-25,1,0,in_app
intv_0011498,user_0026093,acct_02279,2023-04-04,1,0,in_app
intv_0011499,user_0026094,acct_02279,2023-04-20,1,0,in_app
intv_0011500,user_0026095,acct_02280,2024-02-04,1,0,in_app
intv_0011501,user_0026096,acct_02280,2024-01-20,1,0,email
intv_0011502,user_0026097,acct_02280,2024-01-26,1,0,both
intv_0011503,user_0026103,acct_02280,2024-01-27,1,0,both
intv_0011504,user_0026105,acct_02280,2024-01-17,1,0,in_app
intv_0011505,user_0026106,acct_02280,2024-02-12,1,0,email
intv_0011506,user_0026107,acct_02280,2024-01-18,1,0,in_app
intv_0011507,user_0026108,acct_02280,2024-01-20,1,0,both
intv_0011508,user_0026111,acct_02280,2024-02-06,1,1,in_app
intv_0011509,user_0026115,acct_02280,2024-02-08,1,1,email
intv_0011510,user_0026116,acct_02280,2024-01-25,1,0,email
intv_0011511,user_0026117,acct_02280,2024-02-10,1,0,both
intv_0011512,user_0026119,acct_02280,2024-01-21,1,0,both
