account_id,account_created_date,plan_tier,industry,seat_count,cs_assigned_flag,account_health_score
acct_01226,2023-03-12,starter,Education,12,0,0.5832229343870531
acct_01227,2023-08-24,starter,Manufacturing,14,0,0.5320964777235699
acct_01228,2023-10-08,enterprise,Logistics,237,1,0.4248202039062434
acct_01229,2023-06-11,starter,Healthcare,15,0,0.5507437110874797
acct_01230,2023-07-10,enterprise,FinTech,181,1,0.7661581643973673
acct_01231,2023-01-09,starter,SaaS,9,0,0.6849903222589088
acct_01232,2023-03-01,starter,Retail,4,0,0.6966465750162301
acct_01233,2023-08-13,starter,Retail,17,0,0.6219713417479977
acct_01234,2023-10-14,growth,Education,21,0,0.6784985674092883
acct_01235,2023-06-18,starter,Logistics,16,0,0.4799114486477842
acct_01236,2023-03-03,enterprise,SaaS,112,1,0.5535735171109156
acct_01237,2023-12-15,starter,Education,10,0,0.6288006355453015
acct_01238,2024-03-17,enterprise,Manufacturing,173,1,0.6416273788322835
acct_01239,2023-01-14,starter,Manufacturing,14,0,0.648028178238281
acct_01240,2023-06-13,enterprise,Education,190,1,0.5792497076975432
acct_01241,2024-02-24,growth,Healthcare,57,1,0.5433864898304506
acct_01242,2023-01-28,growth,Retail,50,1,0.95
acct_01243,2024-03-21,growth,SaaS,50,0,0.7360180909398598
acct_01244,2023-07-27,growth,Logistics,61,1,0.6619721213928933
acct_01245,2024-04-14,growth,FinTech,44,0,0.5650187252690408
acct_01246,2023-04-14,starter,Logistics,16,0,0.5323171759584185
acct_01247,2024-03-01,starter,Logistics,12,0,0.5803799109409566
acct_01248,2023-04-11,enterprise,SaaS,120,1,0.6439243265380025
acct_01249,2023-04-16,growth,Retail,66,0,0.3179346683905378
acct_01250,2023-10-04,growth,SaaS,51,1,0.36459156069379745
acct_01251,2023-03-06,starter,FinTech,15,0,0.5044676416591564
acct_01252,2023-07-07,starter,Education,6,0,0.6310709155167853
acct_01253,2023-11-13,starter,SaaS,17,0,0.5641090279272223
acct_01254,2023-05-18,growth,Healthcare,60,1,0.8217181839149226
acct_01255,2023-12-09,starter,Logistics,11,0,0.37764048195063465
acct_01256,2023-04-15,starter,Retail,10,0,0.48729817955949445
acct_01257,2024-01-15,starter,Manufacturing,7,0,0.8280137611486651
acct_01258,2023-04-20,starter,FinTech,8,0,0.619667898701272
acct_01259,2023-12-20,growth,Manufacturing,77,0,0.7327263874201737
acct_01260,2023-11-13,starter,Logistics,18,0,0.9076870414904195
acct_01261,2023-09-23,growth,SaaS,32,0,0.4959293373147266
acct_01262,2023-03-06,starter,Manufacturing,6,0,0.5851028493311952
acct_01263,2023-11-29,starter,Healthcare,15,0,0.5591359648603692
acct_01264,2024-05-27,starter,SaaS,4,0,0.30681104932750863
acct_01265,2023-05-13,starter,Logistics,15,0,0.5534404794366046
acct_01266,2024-05-10,starter,Manufacturing,13,0,0.7321593281070998
acct_01267,2024-01-04,starter,Education,6,0,0.6810884312718362
acct_01268,2023-04-09,growth,FinTech,36,0,0.6928624754082015
acct_01269,2023-11-13,starter,Manufacturing,17,0,0.5436736529040751
acct_01270,2023-05-03,growth,Education,47,0,0.5015854145991537
acct_01271,2023-11-16,enterprise,Education,292,1,0.7903883507847931
acct_01272,2024-05-09,growth,Manufacturing,33,1,0.5254024280463495
acct_01273,2024-04-01,starter,Retail,17,0,0.644112305818982
acct_01274,2023-11-11,starter,Manufacturing,17,0,0.6245002021016307
acct_01275,2024-04-23,starter,Logistics,11,0,0.8192575524385677
acct_01276,2023-01-20,starter,Education,6,0,0.7457118536508539
acct_01277,2023-05-10,enterprise,FinTech,99,1,0.4057112068999319
acct_01278,2023-10-20,starter,Logistics,4,0,0.42186702498374395
acct_01279,2023-05-12,starter,Healthcare,13,0,0.6868364727103701
acct_01280,2023-12-22,growth,SaaS,51,0,0.590349352893125
acct_01281,2023-02-23,growth,Manufacturing,57,0,0.5317242324069353
acct_01282,2024-01-22,growth,Retail,56,0,0.7523441825991706
acct_01283,2023-09-22,starter,FinTech,9,0,0.6281189073133366
acct_01284,2023-08-03,starter,Retail,6,0,0.6078686080334166
acct_01285,2024-04-04,starter,Retail,12,0,0.7169742961132575
acct_01286,2024-04-02,starter,Retail,5,0,0.5437336507584654
acct_01287,2023-02-12,starter,Manufacturing,4,0,0.8352778478208831
acct_01288,2023-10-05,starter,FinTech,12,0,0.4817928565150488
acct_01289,2023-05-10,starter,FinTech,4,0,0.6985393599513132
acct_01290,2023-12-16,starter,Education,4,0,0.8150749257989767
acct_01291,2023-04-16,starter,Retail,19,0,0.393405676609185
acct_01292,2023-01-01,growth,Education,30,1,0.5484997236221326
acct_01293,2024-03-07,growth,Education,53,1,0.7713311089328336
acct_01294,2023-11-02,growth,SaaS,15,0,0.7735866821596538
acct_01295,2023-02-22,starter,Manufacturing,6,0,0.5742756599417641
acct_01296,2023-11-26,starter,Manufacturing,9,0,0.4897993359484711
acct_01297,2023-11-21,starter,Logistics,17,0,0.7433903733496143
acct_01298,2023-04-24,growth,Education,61,0,0.7775323653872407
acct_01299,2023-05-27,growth,Manufacturing,79,1,0.42530049772314077
acct_01300,2023-06-15,starter,Retail,12,0,0.41941295265504297
acct_01301,2024-01-14,enterprise,Healthcare,248,1,0.6337885022975399
acct_01302,2023-05-19,starter,Retail,4,0,0.6944040950143338
acct_01303,2023-10-26,starter,FinTech,12,0,0.5551396372154918
acct_01304,2023-10-03,growth,Manufacturing,38,1,0.7018940729973524
acct_01305,2023-06-27,enterprise,Manufacturing,67,1,0.49347950897439263
acct_01306,2023-12-20,growth,Logistics,40,0,0.28279596013893965
acct_01307,2023-06-03,growth,Education,64,1,0.5364148391501106
acct_01308,2023-07-20,starter,Healthcare,15,0,0.6094848219769652
acct_01309,2023-04-25,growth,Manufacturing,26,0,0.5586240060155315
acct_01310,2023-03-09,starter,Logistics,19,0,0.42620951045107724
acct_01311,2024-03-20,enterprise,Logistics,231,1,0.32765265361817736
acct_01312,2024-03-20,starter,Healthcare,4,0,0.5228866793448153
acct_01313,2023-11-22,growth,Retail,63,1,0.7346483657474615
acct_01314,2023-12-25,starter,Retail,8,0,0.7884296159120523
acct_01315,2023-05-25,growth,Retail,38,1,0.7781570076207682
acct_01316,2023-10-02,starter,SaaS,12,0,0.477613569727717
acct_01317,2024-05-23,growth,Education,74,1,0.4269440514554454
acct_01318,2023-06-28,starter,Education,3,0,0.6744951922469843
acct_01319,2024-04-21,starter,Retail,15,0,0.6952650017396887
acct_01320,2024-02-18,starter,Healthcare,11,0,0.6600254407800746
acct_01321,2023-06-02,starter,SaaS,12,0,0.2978905088643355
acct_01322,2023-04-14,enterprise,Education,96,1,0.46996731226748
acct_01323,2023-03-16,starter,Retail,7,0,0.5955466814571032
acct_01324,2023-05-08,enterprise,SaaS,295,1,0.673082729194564
acct_01325,2023-12-11,starter,Healthcare,18,0,0.715096104390373
acct_01326,2023-06-08,starter,Retail,15,0,0.621638028342306
acct_01327,2024-03-01,growth,FinTech,36,0,0.6496175709807354
acct_01328,2023-01-23,growth,Manufacturing,41,1,0.6127298187541657
acct_01329,2023-02-16,starter,Healthcare,4,0,0.7028429061327724
acct_01330,2023-05-24,growth,Logistics,46,0,0.6469298477236366
acct_01331,2024-02-23,growth,Logistics,22,0,0.6098606490070931
acct_01332,2023-03-26,starter,Healthcare,14,0,0.5597446801293928
acct_01333,2024-02-20,enterprise,Logistics,139,1,0.6121937137563721
acct_01334,2024-04-26,enterprise,Education,250,1,0.6726887068258912
acct_01335,2024-03-31,growth,Healthcare,24,0,0.6401213083347091
acct_01336,2023-10-24,starter,FinTech,4,0,0.6571239627517881
acct_01337,2023-04-22,growth,Healthcare,62,0,0.8014082792026778
acct_01338,2023-08-18,starter,Retail,4,0,0.6397745884119881
acct_01339,2023-04-06,starter,Retail,3,0,0.5026502219290263
acct_01340,2024-01-13,starter,SaaS,6,0,0.7325410178991253
acct_01341,2023-06-05,starter,Logistics,4,0,0.3950702493496624
acct_01342,2024-02-25,enterprise,Manufacturing,208,1,0.4377879928891069
acct_01343,2023-04-15,growth,Logistics,71,1,0.6503770897080103
acct_01344,2023-11-26,growth,Education,43,1,0.6774595001679868
acct_01345,2024-03-14,starter,Healthcare,7,0,0.41324231647440074
acct_01346,2023-05-12,starter,Manufacturing,9,0,0.5425773778519875
acct_01347,2024-01-17,starter,Manufacturing,12,0,0.5090874251670512
acct_01348,2023-05-18,enterprise,Logistics,159,1,0.5269985515677604
acct_01349,2023-09-27,starter,Manufacturing,16,0,0.7415396664409418
acct_01350,2024-01-31,enterprise,Manufacturing,150,1,0.7059758195320879
acct_01351,2024-04-08,growth,Retail,32,0,0.5971316730219438
acct_01352,2024-03-25,starter,FinTech,4,0,0.5181057109327608
acct_01353,2023-11-27,growth,Healthcare,72,0,0.39755254946697893
acct_01354,2023-09-10,starter,Logistics,8,0,0.8130277408172923
acct_01355,2023-10-12,enterprise,Retail,85,1,0.6888170850427378
acct_01356,2023-10-01,enterprise,Education,222,1,0.49399963438902894
acct_01357,2023-01-20,starter,Education,6,0,0.7079399246437337
acct_01358,2023-08-27,starter,SaaS,16,0,0.5894664569138062
acct_01359,2023-09-27,growth,Manufacturing,75,1,0.5569335742706485
acct_01360,2024-02-22,enterprise,Manufacturing,266,1,0.6652817292434403
acct_01361,2023-11-06,starter,Logistics,3,0,0.4887752625130912
acct_01362,2023-01-31,growth,FinTech,59,1,0.5484365220734835
acct_01363,2023-04-14,growth,FinTech,29,1,0.6182191596299319
acct_01364,2023-07-05,growth,Logistics,37,0,0.525082321067218
acct_01365,2023-05-08,starter,Logistics,18,0,0.7003627815401285
acct_01366,2023-07-29,growth,Retail,73,1,0.8803599755517391
acct_01367,2024-02-18,enterprise,Education,198,1,0.4868552801089286
acct_01368,2023-10-08,starter,Logistics,6,0,0.35023120555439335
acct_01369,2023-09-10,starter,Education,16,0,0.29973897487856077
acct_01370,2023-01-19,enterprise,SaaS,280,1,0.5774297787757526
acct_01371,2023-05-16,starter,Education,16,0,0.5005253114810726
acct_01372,2023-08-11,enterprise,Retail,247,1,0.6311790751600621
acct_01373,2023-01-03,starter,Manufacturing,14,0,0.6198896508039151
acct_01374,2023-08-24,starter,Manufacturing,18,0,0.35951747300788556
acct_01375,2024-04-09,enterprise,Education,127,1,0.3277674255777891
acct_01376,2023-08-16,starter,Manufacturing,15,0,0.6443899860519142
acct_01377,2024-05-13,starter,Manufacturing,16,0,0.6203143252079936
acct_01378,2023-05-19,starter,Healthcare,9,0,0.5361273002450173
acct_01379,2023-10-03,growth,SaaS,60,0,0.3514284622301543
acct_01380,2023-10-18,starter,Retail,14,0,0.6707086894147486
acct_01381,2023-02-22,starter,Retail,19,0,0.7907849318135916
acct_01382,2023-04-20,enterprise,Manufacturing,218,1,0.6416973660328383
acct_01383,2023-01-04,starter,FinTech,17,0,0.47287891641524027
acct_01384,2023-02-16,growth,Retail,58,1,0.6066828248356727
acct_01385,2023-04-04,starter,SaaS,15,0,0.3950828878599473
acct_01386,2023-08-01,growth,Logistics,41,0,0.7586941070758189
acct_01387,2024-03-11,starter,SaaS,10,0,0.6122766501794308
acct_01388,2024-05-22,enterprise,Manufacturing,172,1,0.3347764632370152
acct_01389,2023-07-24,starter,Manufacturing,16,0,0.5548988459334476
acct_01390,2024-01-16,starter,Healthcare,17,0,0.6694952265351346
acct_01391,2023-03-14,starter,Education,13,0,0.5500428568536716
acct_01392,2024-05-30,starter,Retail,3,0,0.5586156417839739
acct_01393,2023-03-17,starter,Education,5,0,0.4163396689429092
acct_01394,2023-03-18,starter,Education,19,0,0.6849811480622484
acct_01395,2024-02-14,growth,Retail,68,0,0.5027296199971294
acct_01396,2023-04-16,starter,Retail,10,0,0.2765331934492451
acct_01397,2024-04-20,starter,Manufacturing,15,0,0.5443113943994409
acct_01398,2023-10-02,growth,Retail,49,1,0.7471724573355529
acct_01399,2023-03-29,growth,FinTech,42,0,0.5419605830100078
acct_01400,2023-03-18,starter,FinTech,4,0,0.860697747768528
acct_01401,2023-03-18,starter,Logistics,15,0,0.6643451922822775
acct_01402,2024-03-17,starter,Retail,7,0,0.6508137243420549
acct_01403,2023-09-02,growth,Healthcare,15,0,0.5807402601123587
acct_01404,2024-01-17,growth,Logistics,53,1,0.5897570688353564
acct_01405,2023-05-22,starter,Manufacturing,13,0,0.5604864547320744
acct_01406,2024-01-03,growth,Retail,43,0,0.554659591187621
acct_01407,2023-03-25,growth,FinTech,30,1,0.6796300743100723
acct_01408,2023-05-23,growth,Healthcare,59,0,0.45962531553141517
acct_01409,2023-12-18,enterprise,Logistics,176,1,0.43861592569136104
acct_01410,2023-06-01,starter,Healthcare,17,0,0.4315207423686933
acct_01411,2023-06-07,starter,Retail,3,0,0.906848182151573
acct_01412,2024-03-21,starter,SaaS,19,0,0.6795514352505869
acct_01413,2023-10-30,starter,Healthcare,4,0,0.6456738302520217
acct_01414,2024-03-25,starter,Healthcare,8,0,0.4413727994559853
acct_01415,2023-08-12,enterprise,Manufacturing,57,1,0.6935013451012243
acct_01416,2023-02-12,starter,FinTech,18,0,0.5825142980320007
acct_01417,2023-09-21,starter,Retail,3,0,0.6321253411697625
acct_01418,2023-01-03,starter,Healthcare,5,0,0.4535069526204666
acct_01419,2023-09-25,enterprise,Retail,237,1,0.6240403286126365
acct_01420,2023-01-16,starter,FinTech,5,0,0.5364249692690275
acct_01421,2023-11-30,starter,Manufacturing,7,0,0.4851583264454718
acct_01422,2024-04-08,starter,Retail,14,0,0.7101159503710873
acct_01423,2023-02-28,starter,Education,14,0,0.36934382872049965
acct_01424,2023-06-26,enterprise,FinTech,261,1,0.6847164396471226
acct_01425,2023-03-04,enterprise,FinTech,158,1,0.7026729200329493
acct_01426,2023-11-03,starter,Logistics,11,0,0.4680534486673139
acct_01427,2023-09-03,enterprise,Manufacturing,216,1,0.47695073083012984
acct_01428,2023-10-16,growth,Manufacturing,18,0,0.5665461478100396
acct_01429,2023-11-28,enterprise,Education,68,1,0.6423054315693331
acct_01430,2023-09-12,starter,Retail,8,0,0.5770717512278661
acct_01431,2024-05-24,starter,SaaS,15,0,0.6650343690287819
acct_01432,2024-04-07,starter,Education,13,0,0.8644469478806098
acct_01433,2023-07-18,growth,Logistics,27,1,0.5238424846275429
acct_01434,2023-09-28,starter,Manufacturing,17,0,0.3427230043944869
acct_01435,2023-03-05,starter,FinTech,15,0,0.7238885374545979
acct_01436,2023-08-18,starter,Manufacturing,13,0,0.8524971863891294
acct_01437,2023-09-06,growth,Education,56,1,0.6589152544576686
acct_01438,2023-09-03,starter,SaaS,13,0,0.43683769869694977
acct_01439,2023-06-06,growth,Healthcare,42,1,0.5814161455147199
acct_01440,2023-03-29,enterprise,Healthcare,233,1,0.4322214773682551
acct_01441,2023-11-09,starter,Manufacturing,18,0,0.6964283240944421
acct_01442,2023-03-07,growth,Manufacturing,53,1,0.3973064395952348
acct_01443,2023-01-20,starter,Logistics,17,0,0.55498068197577
acct_01444,2023-02-02,enterprise,Manufacturing,272,1,0.44934932605591404
acct_01445,2023-03-14,starter,SaaS,16,0,0.6190237027702442
acct_01446,2023-12-09,growth,Manufacturing,25,1,0.5450487484293364
acct_01447,2023-05-13,growth,Retail,41,1,0.6265143154875396
acct_01448,2023-02-24,enterprise,Education,147,1,0.6033525832449548
acct_01449,2023-03-02,growth,SaaS,57,0,0.4520011458413834
acct_01450,2023-09-29,starter,Logistics,8,0,0.6940315595293532
acct_01451,2023-09-03,growth,Retail,57,1,0.5926851522235327
acct_01452,2023-06-25,enterprise,Retail,162,1,0.4517206488201149
acct_01453,2023-11-13,growth,Education,56,0,0.9361389834308689
acct_01454,2023-05-11,starter,Healthcare,5,0,0.6714645250075687
acct_01455,2023-04-12,enterprise,SaaS,281,1,0.5770109169901042
acct_01456,2023-11-06,growth,Education,73,0,0.8122806790052735
acct_01457,2023-10-19,growth,Retail,61,0,0.876272341407991
acct_01458,2024-05-09,starter,Logistics,13,0,0.5781975866529172
acct_01459,2023-12-27,growth,Education,75,1,0.6521096229652142
acct_01460,2023-12-04,starter,Healthcare,14,0,0.4517995772995589
acct_01461,2023-01-10,growth,Retail,40,1,0.5779210873847983
acct_01462,2023-02-18,starter,Education,14,0,0.5701406169360195
acct_01463,2024-05-01,growth,SaaS,57,1,0.6277240550432481
acct_01464,2023-11-17,enterprise,Healthcare,214,1,0.6499140717955515
acct_01465,2023-05-13,starter,SaaS,16,0,0.683974267324209
acct_01466,2023-03-24,enterprise,SaaS,102,1,0.6356463984449938
acct_01467,2023-02-26,starter,SaaS,18,0,0.41838860600562533
acct_01468,2024-01-11,enterprise,Education,170,1,0.4592299341388373
acct_01469,2023-12-15,growth,Healthcare,27,1,0.5180388570804491
acct_01470,2023-09-28,growth,Education,68,0,0.5576639112115157
acct_01471,2024-04-27,growth,Education,18,0,0.757616143570817
acct_01472,2023-04-21,enterprise,Education,98,1,0.42555915197206307
acct_01473,2023-03-17,starter,Retail,9,0,0.546387742774395
acct_01474,2023-06-07,starter,Manufacturing,16,0,0.7429514247321074
acct_01475,2023-11-25,growth,FinTech,25,0,0.5550183788255082
acct_01476,2023-05-02,growth,Retail,59,0,0.6690623474764236
acct_01477,2023-02-10,growth,Healthcare,42,1,0.5790686935608145
acct_01478,2023-06-16,growth,FinTech,71,0,0.6385174885987084
acct_01479,2023-01-23,starter,FinTech,3,0,0.5657291184285689
acct_01480,2023-10-06,growth,FinTech,50,0,0.7000598209092531
acct_01481,2024-04-13,starter,Manufacturing,5,0,0.3682415388890347
acct_01482,2024-02-04,starter,Education,19,0,0.5455031987417183
acct_01483,2023-01-09,starter,Logistics,5,0,0.6444859015041462
acct_01484,2023-01-13,starter,Healthcare,18,0,0.680054287200929
acct_01485,2023-02-21,starter,Manufacturing,16,0,0.8239428934130741
acct_01486,2023-07-28,starter,Manufacturing,15,0,0.5413462999701635
acct_01487,2024-02-06,growth,Logistics,65,0,0.8219222642791308
acct_01488,2023-07-10,starter,FinTech,17,0,0.5011464260010494
acct_01489,2023-02-20,starter,Education,8,0,0.7992969617316965
acct_01490,2024-01-28,starter,Logistics,12,0,0.7226200690047558
acct_01491,2023-10-27,starter,Logistics,9,0,0.4629812130551666
acct_01492,2023-07-15,starter,Manufacturing,19,0,0.6460558855877733
acct_01493,2024-02-21,starter,Healthcare,19,0,0.5923146246701713
acct_01494,2024-02-24,growth,SaaS,55,0,0.6938376890512501
acct_01495,2023-12-22,growth,Education,71,1,0.5665092617350036
acct_01496,2023-05-28,growth,Logistics,64,0,0.5539130661507402
acct_01497,2023-12-31,starter,Education,3,0,0.8053641874144277
acct_01498,2023-12-30,starter,Logistics,3,0,0.5851918658316491
acct_01499,2024-02-06,enterprise,FinTech,285,1,0.7239633486287649
acct_01500,2024-05-06,starter,Education,4,0,0.56619727724337
acct_01501,2023-08-17,starter,FinTech,6,0,0.8499994888841285
acct_01502,2023-09-25,starter,Manufacturing,19,0,0.49824980559967597
acct_01503,2024-02-09,starter,FinTech,6,0,0.5078784703129223
acct_01504,2023-01-11,starter,Education,13,0,0.8286775771673854
acct_01505,2023-11-16,starter,Retail,6,0,0.5332580413657121
acct_01506,2023-05-06,growth,Education,15,0,0.8401611459246588
acct_01507,2023-11-02,starter,Logistics,11,0,0.7337760869392219
acct_01508,2024-05-25,growth,FinTech,75,1,0.5768025440158749
acct_01509,2023-03-30,growth,Healthcare,38,1,0.3280059791974262
acct_01510,2023-12-21,growth,Retail,64,1,0.5971022543592246
acct_01511,2023-12-18,growth,Manufacturing,57,1,0.6152445080300136
acct_01512,2023-01-14,enterprise,SaaS,127,1,0.775082659995656
acct_01513,2023-09-14,starter,Logistics,18,0,0.8382670764360167
acct_01514,2023-07-28,starter,Logistics,5,0,0.49725192312843786
acct_01515,2023-10-08,starter,Healthcare,17,0,0.7201772645982274
acct_01516,2024-03-18,growth,SaaS,73,0,0.7148103234020025
acct_01517,2024-01-24,enterprise,SaaS,214,1,0.7610119053615667
acct_01518,2024-04-27,starter,Manufacturing,19,0,0.6748034868203316
acct_01519,2023-05-27,enterprise,Manufacturing,88,1,0.3086253463557345
acct_01520,2023-10-06,starter,Retail,18,0,0.5766866351208361
acct_01521,2024-03-09,enterprise,Logistics,223,1,0.42664386376246266
acct_01522,2023-05-24,starter,FinTech,18,0,0.5696091340622889
acct_01523,2023-10-16,starter,Manufacturing,9,0,0.7470006354200841
acct_01524,2024-01-21,starter,Healthcare,11,0,0.6457726253812459
acct_01525,2023-01-14,starter,Healthcare,6,0,0.7722136299596148
acct_01526,2023-09-14,starter,Healthcare,13,0,0.6512630881070309
acct_01527,2023-12-12,starter,Education,4,0,0.40525110904966455
acct_01528,2023-12-11,growth,Manufacturing,26,1,0.22187294901408977
acct_01529,2024-02-04,starter,Manufacturing,9,0,0.6223213142519385
acct_01530,2023-07-26,starter,Healthcare,3,0,0.5679110300473251
acct_01531,2023-06-21,growth,Manufacturing,72,1,0.4534581390927177
acct_01532,2024-04-08,growth,Education,20,1,0.3449059125522933
acct_01533,2023-09-27,starter,FinTech,10,0,0.4897885179790936
acct_01534,2023-08-09,starter,FinTech,7,0,0.5708262772702836
acct_01535,2023-06-01,starter,Retail,7,0,0.6998816735559585
acct_01536,2023-07-02,starter,Logistics,12,0,0.628294662235197
acct_01537,2024-02-03,growth,FinTech,47,0,0.8412100870759093
acct_01538,2023-03-13,starter,Retail,14,0,0.44465939159319084
acct_01539,2024-02-22,starter,SaaS,9,0,0.732158833808615
acct_01540,2023-10-10,growth,Logistics,23,1,0.6070948114693092
acct_01541,2023-03-15,starter,FinTech,14,0,0.7042003686177877
acct_01542,2023-12-21,growth,Education,43,0,0.5345227705101685
acct_01543,2024-05-11,starter,SaaS,17,0,0.7607520560835884
acct_01544,2023-11-24,enterprise,Retail,51,1,0.6442837137517864
acct_01545,2024-03-22,starter,FinTech,5,0,0.4980832522623376
acct_01546,2024-01-08,growth,FinTech,58,0,0.5981963956630217
acct_01547,2023-12-28,growth,Manufacturing,17,0,0.5640666211594351
acct_01548,2023-04-03,starter,SaaS,14,0,0.673376752595669
acct_01549,2023-11-17,growth,FinTech,52,0,0.4230334875938237
acct_01550,2023-11-20,enterprise,Healthcare,210,1,0.5955972446826457
acct_01551,2024-01-19,growth,Education,73,0,0.6592960878973996
acct_01552,2023-12-12,growth,Manufacturing,25,1,0.604953496078955
acct_01553,2023-04-13,enterprise,Manufacturing,259,1,0.8020411866583493
acct_01554,2023-08-03,starter,FinTech,6,0,0.7161034161106579
acct_01555,2023-07-11,starter,Education,19,0,0.598877880488888
acct_01556,2023-07-13,growth,Manufacturing,36,0,0.632503364624651
acct_01557,2024-01-15,starter,Logistics,8,0,0.6443498327223
acct_01558,2024-02-07,growth,SaaS,56,1,0.6604949406250236
acct_01559,2023-01-11,enterprise,Logistics,234,1,0.3261513006503088
acct_01560,2023-07-06,starter,Retail,14,0,0.5547710556345979
acct_01561,2023-01-15,starter,Logistics,16,0,0.37733413977098607
acct_01562,2023-10-24,growth,Education,53,1,0.7917421421189229
acct_01563,2024-02-15,starter,Healthcare,19,0,0.5908725719995608
acct_01564,2023-02-21,growth,Manufacturing,23,0,0.5709988575480566
acct_01565,2023-01-28,starter,Education,7,0,0.7345195998049853
acct_01566,2023-01-17,growth,Manufacturing,56,0,0.6633487196174812
acct_01567,2023-12-17,starter,Healthcare,12,0,0.43070482284311895
acct_01568,2024-03-03,growth,Manufacturing,53,0,0.5893641956208947
acct_01569,2023-08-17,starter,Logistics,9,0,0.5497249540160423
acct_01570,2023-07-29,growth,Retail,43,0,0.33832006670909187
acct_01571,2024-03-06,starter,FinTech,3,0,0.49645856501441926
acct_01572,2023-10-21,growth,Healthcare,24,0,0.5724689516975301
acct_01573,2023-04-14,enterprise,Logistics,256,1,0.5827573602762236
acct_01574,2023-07-23,starter,Education,5,0,0.3776652864484037
acct_01575,2023-02-22,starter,Logistics,8,0,0.7727498374571213
acct_01576,2024-01-10,starter,Logistics,14,0,0.5846845411662841
acct_01577,2023-02-23,growth,FinTech,52,1,0.6056329614990844
acct_01578,2023-10-03,growth,SaaS,33,1,0.6600962457509755
acct_01579,2023-12-01,starter,Manufacturing,10,0,0.4817885619144493
acct_01580,2023-01-31,starter,Manufacturing,17,0,0.6684533959699044
acct_01581,2023-05-15,starter,Education,6,0,0.5449388030972725
acct_01582,2023-02-27,growth,Retail,65,0,0.46551216890292124
acct_01583,2023-04-15,starter,Education,15,0,0.6860171240033098
acct_01584,2023-09-23,enterprise,SaaS,185,1,0.8237510788202711
acct_01585,2024-05-10,starter,Manufacturing,18,0,0.7087244060228748
acct_01586,2023-09-10,growth,Retail,23,1,0.7384466347710645
acct_01587,2023-10-22,starter,Education,15,0,0.5219054090156552
acct_01588,2023-06-07,starter,Retail,9,0,0.3603570406247315
acct_01589,2023-03-08,growth,Logistics,29,1,0.8235206283149762
acct_01590,2023-10-26,growth,Healthcare,55,1,0.9081772334107139
acct_01591,2024-04-07,enterprise,Logistics,162,1,0.8314210160654523
acct_01592,2023-04-11,starter,FinTech,7,0,0.5496321091530375
acct_01593,2023-02-25,starter,Manufacturing,14,0,0.42680484919067335
acct_01594,2023-11-28,growth,Retail,15,0,0.440147595327065
acct_01595,2024-01-28,growth,Education,70,0,0.34744011485789267
acct_01596,2024-01-16,starter,Healthcare,14,0,0.5838932072384931
acct_01597,2023-04-02,starter,Education,19,0,0.8408516937123681
acct_01598,2024-03-22,starter,Manufacturing,16,0,0.5787506052191634
acct_01599,2023-04-19,enterprise,Retail,161,1,0.6453484350522413
acct_01600,2023-11-13,starter,Retail,16,0,0.8063395446456313
acct_01601,2023-06-17,starter,Logistics,11,0,0.53938570322514
acct_01602,2024-03-10,starter,Healthcare,6,0,0.9053297185079392
acct_01603,2024-03-17,starter,Healthcare,13,0,0.898814161124618
acct_01604,2023-08-06,starter,Manufacturing,8,0,0.5803332991979275
acct_01605,2023-08-10,starter,Retail,14,0,0.5133698603971181
acct_01606,2023-10-05,starter,Healthcare,7,0,0.7045857069585469
acct_01607,2024-04-10,growth,Healthcare,57,0,0.5478712586221712
acct_01608,2023-01-30,starter,Education,15,0,0.4265167174398995
acct_01609,2023-12-25,starter,Manufacturing,13,0,0.792185798028447
acct_01610,2023-10-15,enterprise,Logistics,127,1,0.782467108091562
acct_01611,2023-03-27,growth,Education,42,0,0.6233267405645341
acct_01612,2023-08-22,starter,Education,17,0,0.4105702869407733
acct_01613,2023-11-09,starter,SaaS,11,0,0.41557106231739205
acct_01614,2023-12-31,starter,FinTech,10,0,0.6160843932628729
acct_01615,2023-09-26,growth,SaaS,60,1,0.5250193448242452
acct_01616,2023-05-11,enterprise,Healthcare,289,1,0.5488360601787587
acct_01617,2023-12-17,growth,Retail,40,1,0.7532944732590005
acct_01618,2023-06-29,growth,FinTech,38,0,0.7099768976133837
acct_01619,2024-04-24,growth,FinTech,59,0,0.8067214020746419
acct_01620,2023-06-12,starter,Retail,17,0,0.45140651649341135
acct_01621,2023-04-06,starter,FinTech,4,0,0.5485212646969931
acct_01622,2024-05-24,growth,Retail,55,0,0.7138472543190169
acct_01623,2023-12-31,enterprise,FinTech,112,1,0.6672117511519338
acct_01624,2023-12-19,starter,Education,14,0,0.8298570573881432
acct_01625,2024-03-11,growth,Manufacturing,69,1,0.6630805058856104
acct_01626,2023-03-24,starter,Manufacturing,5,0,0.8772163656158328
acct_01627,2023-08-13,starter,SaaS,9,0,0.681002670258471
acct_01628,2024-02-16,starter,Education,16,0,0.759325117138299
acct_01629,2023-04-28,starter,FinTech,16,0,0.5514727579823314
acct_01630,2024-04-26,growth,Logistics,59,0,0.6021430817825983
acct_01631,2023-07-11,starter,Retail,11,0,0.7366416605759213
acct_01632,2023-04-17,growth,Education,79,0,0.8419467255889581
acct_01633,2024-01-17,growth,FinTech,36,0,0.7093855423966129
