user_id,account_id,user_created_date,role_type,geo_region,invited_by_user_id
user_0019594,acct_01670,2023-09-19,power_user,NA,
user_0019595,acct_01670,2023-09-17,power_user,APAC,
user_0019596,acct_01670,2023-09-21,power_user,APAC,
user_0019597,acct_01670,2023-09-13,admin,LATAM,
user_0019598,acct_01670,2023-08-30,basic,NA,
user_0019599,acct_01670,2023-09-06,basic,LATAM,
user_0019600,acct_01670,2023-09-04,power_user,EU,unknown_user
user_0019601,acct_01670,2023-09-15,basic,EU,
user_0019602,acct_01671,2024-05-19,basic,APAC,
user_0019603,acct_01671,2024-05-23,basic,LATAM,
user_0019604,acct_01671,2024-05-19,admin,EU,
user_0019605,acct_01671,2024-06-14,basic,LATAM,unknown_user
user_0019606,acct_01671,2024-06-13,power_user,APAC,unknown_user
user_0019607,acct_01671,2024-06-11,basic,EU,unknown_user
user_0019608,acct_01671,2024-05-23,power_user,APAC,unknown_user
user_0019609,acct_01671,2024-05-25,basic,NA,
user_0019610,acct_01671,2024-05-22,power_user,EU,
user_0019611,acct_01671,2024-06-14,basic,NA,
user_0019612,acct_01671,2024-06-04,basic,APAC,
user_0019613,acct_01671,2024-05-19,power_user,NA,
user_0019614,acct_01671,2024-05-20,power_user,EU,
user_0019615,acct_01671,2024-05-28,basic,EU,unknown_user
user_0019616,acct_01671,2024-05-18,basic,NA,
user_0019617,acct_01671,2024-05-25,power_user,LATAM,unknown_user
user_0019618,acct_01671,2024-05-27,basic,APAC,
user_0019619,acct_01671,2024-05-31,basic,NA,
user_0019620,acct_01671,2024-06-02,basic,APAC,
user_0019621,acct_01671,2024-06-10,power_user,NA,unknown_user
user_0019622,acct_01671,2024-05-25,power_user,EU,
user_0019623,acct_01671,2024-06-09,basic,APAC,
user_0019624,acct_01671,2024-06-06,basic,APAC,
user_0019625,acct_01671,2024-05-25,power_user,APAC,unknown_user
user_0019626,acct_01672,2023-10-12,basic,APAC,
user_0019627,acct_01672,2023-10-26,basic,LATAM,
user_0019628,acct_01672,2023-10-25,basic,NA,
user_0019629,acct_01672,2023-10-23,admin,EU,
user_0019630,acct_01673,2023-04-29,basic,NA,unknown_user
user_0019631,acct_01673,2023-05-06,basic,NA,
user_0019632,acct_01673,2023-05-23,admin,NA,
user_0019633,acct_01673,2023-05-07,power_user,LATAM,
user_0019634,acct_01673,2023-05-23,basic,NA,
user_0019635,acct_01673,2023-05-19,basic,NA,
user_0019636,acct_01673,2023-05-04,basic,LATAM,unknown_user
user_0019637,acct_01673,2023-05-22,power_user,NA,unknown_user
user_0019638,acct_01673,2023-05-18,power_user,NA,unknown_user
user_0019639,acct_01673,2023-05-11,basic,NA,unknown_user
user_0019640,acct_01673,2023-05-20,power_user,LATAM,unknown_user
user_0019641,acct_01673,2023-05-19,power_user,NA,
user_0019642,acct_01673,2023-05-07,power_user,APAC,
user_0019643,acct_01673,2023-04-26,basic,NA,unknown_user
user_0019644,acct_01673,2023-05-05,power_user,NA,
user_0019645,acct_01673,2023-04-29,admin,APAC,
user_0019646,acct_01673,2023-05-13,basic,NA,
user_0019647,acct_01673,2023-05-13,basic,NA,
user_0019648,acct_01673,2023-05-15,admin,EU,
user_0019649,acct_01673,2023-05-23,admin,LATAM,
user_0019650,acct_01673,2023-05-11,basic,EU,
user_0019651,acct_01673,2023-05-07,basic,NA,
user_0019652,acct_01673,2023-04-30,basic,APAC,
user_0019653,acct_01673,2023-05-16,power_user,APAC,unknown_user
user_0019654,acct_01673,2023-05-22,basic,EU,unknown_user
user_0019655,acct_01673,2023-05-03,power_user,NA,unknown_user
user_0019656,acct_01673,2023-05-22,power_user,LATAM,
user_0019657,acct_01673,2023-05-17,admin,APAC,
user_0019658,acct_01674,2023-12-22,basic,NA,
user_0019659,acct_01674,2023-12-21,basic,NA,
user_0019660,acct_01674,2023-12-31,admin,APAC,
user_0019661,acct_01674,2023-12-27,power_user,NA,unknown_user
user_0019662,acct_01674,2023-12-25,basic,EU,
user_0019663,acct_01674,2023-12-28,basic,APAC,
user_0019664,acct_01674,2023-12-10,power_user,LATAM,unknown_user
user_0019665,acct_01674,2023-12-06,basic,NA,
user_0019666,acct_01675,2024-01-05,admin,LATAM,
user_0019667,acct_01675,2024-01-11,basic,APAC,
user_0019668,acct_01675,2024-01-11,power_user,NA,
user_0019669,acct_01675,2023-12-29,admin,NA,
user_0019670,acct_01675,2024-01-14,basic,NA,
user_0019671,acct_01675,2024-01-10,admin,NA,
user_0019672,acct_01676,2023-12-09,basic,NA,
user_0019673,acct_01676,2023-12-15,basic,LATAM,unknown_user
user_0019674,acct_01676,2023-12-27,power_user,LATAM,
user_0019675,acct_01676,2023-12-18,basic,EU,
user_0019676,acct_01676,2023-12-16,power_user,APAC,unknown_user
user_0019677,acct_01676,2023-12-14,power_user,NA,
user_0019678,acct_01676,2023-12-26,basic,EU,
user_0019679,acct_01676,2023-12-03,power_user,LATAM,unknown_user
user_0019680,acct_01676,2023-12-10,basic,NA,unknown_user
user_0019681,acct_01676,2023-12-10,basic,EU,
user_0019682,acct_01676,2023-12-11,power_user,EU,
user_0019683,acct_01676,2023-12-20,basic,APAC,unknown_user
user_0019684,acct_01676,2023-12-04,basic,EU,
user_0019685,acct_01676,2023-12-06,power_user,EU,
user_0019686,acct_01676,2023-12-27,basic,LATAM,
user_0019687,acct_01676,2023-12-07,power_user,EU,
user_0019688,acct_01676,2023-12-22,admin,LATAM,
user_0019689,acct_01676,2023-12-07,basic,NA,
user_0019690,acct_01676,2023-12-11,power_user,EU,
user_0019691,acct_01677,2023-06-30,basic,EU,
user_0019692,acct_01677,2023-07-17,basic,EU,
user_0019693,acct_01677,2023-07-13,power_user,EU,unknown_user
user_0019694,acct_01677,2023-07-12,basic,LATAM,unknown_user
user_0019695,acct_01677,2023-07-05,power_user,LATAM,
user_0019696,acct_01677,2023-06-27,admin,APAC,unknown_user
user_0019697,acct_01677,2023-07-02,basic,EU,
user_0019698,acct_01677,2023-07-08,power_user,LATAM,
user_0019699,acct_01677,2023-07-08,power_user,NA,unknown_user
user_0019700,acct_01677,2023-06-22,basic,EU,
user_0019701,acct_01677,2023-07-03,power_user,EU,
user_0019702,acct_01677,2023-07-13,basic,NA,
user_0019703,acct_01678,2023-12-10,basic,NA,
user_0019704,acct_01678,2023-12-29,admin,EU,unknown_user
user_0019705,acct_01678,2024-01-01,admin,APAC,
user_0019706,acct_01679,2023-10-07,basic,APAC,unknown_user
user_0019707,acct_01679,2023-10-02,basic,EU,
user_0019708,acct_01679,2023-09-25,basic,LATAM,
user_0019709,acct_01679,2023-10-16,power_user,LATAM,
user_0019710,acct_01679,2023-10-16,basic,EU,
user_0019711,acct_01679,2023-10-01,admin,APAC,
user_0019712,acct_01679,2023-09-27,basic,NA,unknown_user
user_0019713,acct_01679,2023-10-08,basic,EU,
user_0019714,acct_01680,2023-08-13,power_user,EU,
user_0019715,acct_01680,2023-07-25,admin,EU,
user_0019716,acct_01680,2023-07-29,power_user,LATAM,
user_0019717,acct_01680,2023-08-12,power_user,APAC,
user_0019718,acct_01680,2023-07-24,power_user,LATAM,
user_0019719,acct_01681,2023-08-19,power_user,EU,
user_0019720,acct_01681,2023-08-12,power_user,NA,
user_0019721,acct_01681,2023-08-17,basic,EU,unknown_user
user_0019722,acct_01681,2023-08-18,power_user,LATAM,
user_0019723,acct_01681,2023-08-03,basic,LATAM,unknown_user
user_0019724,acct_01681,2023-08-02,basic,LATAM,unknown_user
user_0019725,acct_01681,2023-08-10,power_user,APAC,unknown_user
user_0019726,acct_01682,2023-10-15,basic,LATAM,
user_0019727,acct_01682,2023-10-16,basic,APAC,
user_0019728,acct_01682,2023-10-23,basic,NA,
user_0019729,acct_01682,2023-10-27,basic,LATAM,
user_0019730,acct_01682,2023-11-04,basic,NA,unknown_user
user_0019731,acct_01682,2023-10-15,basic,EU,unknown_user
user_0019732,acct_01683,2024-04-18,power_user,NA,
user_0019733,acct_01683,2024-04-26,power_user,APAC,unknown_user
user_0019734,acct_01683,2024-04-22,admin,APAC,
user_0019735,acct_01683,2024-05-13,admin,EU,
user_0019736,acct_01683,2024-05-02,admin,EU,
user_0019737,acct_01683,2024-05-06,basic,EU,unknown_user
user_0019738,acct_01683,2024-05-02,basic,LATAM,
user_0019739,acct_01683,2024-04-20,power_user,EU,unknown_user
user_0019740,acct_01683,2024-05-01,power_user,LATAM,
user_0019741,acct_01683,2024-04-21,power_user,NA,unknown_user
user_0019742,acct_01683,2024-04-17,power_user,NA,
user_0019743,acct_01683,2024-04-24,admin,APAC,
user_0019744,acct_01683,2024-04-17,power_user,LATAM,
user_0019745,acct_01683,2024-05-06,power_user,APAC,
user_0019746,acct_01683,2024-05-15,admin,APAC,
user_0019747,acct_01683,2024-05-13,power_user,LATAM,unknown_user
user_0019748,acct_01683,2024-05-13,basic,LATAM,unknown_user
user_0019749,acct_01683,2024-04-17,basic,NA,
user_0019750,acct_01683,2024-04-19,power_user,EU,unknown_user
user_0019751,acct_01683,2024-05-07,basic,NA,
user_0019752,acct_01683,2024-05-10,admin,APAC,
user_0019753,acct_01683,2024-05-09,power_user,EU,
user_0019754,acct_01683,2024-04-18,basic,EU,unknown_user
user_0019755,acct_01683,2024-04-21,basic,NA,
user_0019756,acct_01683,2024-04-30,power_user,LATAM,
user_0019757,acct_01683,2024-04-30,basic,EU,
user_0019758,acct_01683,2024-04-23,basic,NA,
user_0019759,acct_01684,2024-05-05,power_user,APAC,
user_0019760,acct_01684,2024-05-17,basic,LATAM,unknown_user
user_0019761,acct_01684,2024-05-06,power_user,LATAM,
user_0019762,acct_01684,2024-05-14,admin,LATAM,
user_0019763,acct_01684,2024-05-16,power_user,APAC,unknown_user
user_0019764,acct_01684,2024-05-23,power_user,NA,
user_0019765,acct_01684,2024-05-08,power_user,NA,
user_0019766,acct_01684,2024-05-18,power_user,NA,
user_0019767,acct_01684,2024-05-18,basic,NA,
user_0019768,acct_01685,2023-01-25,admin,APAC,
user_0019769,acct_01685,2023-01-23,basic,APAC,unknown_user
user_0019770,acct_01685,2023-02-11,basic,APAC,
user_0019771,acct_01685,2023-02-11,basic,LATAM,unknown_user
user_0019772,acct_01685,2023-02-19,admin,EU,
user_0019773,acct_01685,2023-02-02,power_user,LATAM,
user_0019774,acct_01685,2023-01-30,admin,APAC,
user_0019775,acct_01685,2023-02-21,power_user,EU,unknown_user
user_0019776,acct_01685,2023-01-26,power_user,APAC,
user_0019777,acct_01685,2023-02-06,power_user,APAC,
user_0019778,acct_01685,2023-02-20,basic,LATAM,
user_0019779,acct_01685,2023-02-02,power_user,NA,unknown_user
user_0019780,acct_01685,2023-02-11,basic,EU,
user_0019781,acct_01685,2023-01-31,basic,LATAM,
user_0019782,acct_01685,2023-01-28,basic,EU,
user_0019783,acct_01685,2023-02-06,power_user,EU,unknown_user
user_0019784,acct_01685,2023-02-14,basic,LATAM,
user_0019785,acct_01685,2023-01-31,basic,EU,
user_0019786,acct_01685,2023-02-06,power_user,NA,
user_0019787,acct_01685,2023-02-03,admin,EU,unknown_user
user_0019788,acct_01685,2023-02-10,power_user,EU,unknown_user
user_0019789,acct_01685,2023-02-03,admin,NA,
user_0019790,acct_01686,2023-05-12,admin,LATAM,unknown_user
user_0019791,acct_01686,2023-05-17,basic,NA,
user_0019792,acct_01686,2023-04-30,admin,EU,
user_0019793,acct_01686,2023-05-09,basic,NA,
user_0019794,acct_01686,2023-05-08,power_user,APAC,unknown_user
user_0019795,acct_01686,2023-05-10,basic,LATAM,
user_0019796,acct_01686,2023-04-25,power_user,NA,
user_0019797,acct_01686,2023-05-13,basic,NA,
user_0019798,acct_01686,2023-05-06,basic,EU,
user_0019799,acct_01686,2023-04-28,basic,NA,unknown_user
user_0019800,acct_01686,2023-04-26,power_user,APAC,
user_0019801,acct_01686,2023-05-06,power_user,EU,unknown_user
user_0019802,acct_01686,2023-04-24,basic,APAC,
user_0019803,acct_01686,2023-04-27,power_user,NA,
user_0019804,acct_01686,2023-05-01,basic,APAC,
user_0019805,acct_01686,2023-04-25,power_user,NA,
user_0019806,acct_01686,2023-04-20,power_user,NA,unknown_user
user_0019807,acct_01687,2023-11-05,power_user,LATAM,
user_0019808,acct_01687,2023-10-23,basic,APAC,unknown_user
user_0019809,acct_01687,2023-11-18,basic,NA,
user_0019810,acct_01687,2023-11-13,basic,APAC,
user_0019811,acct_01687,2023-11-20,power_user,NA,
user_0019812,acct_01687,2023-11-13,power_user,APAC,unknown_user
user_0019813,acct_01687,2023-11-19,power_user,APAC,
user_0019814,acct_01687,2023-11-17,basic,LATAM,unknown_user
user_0019815,acct_01687,2023-11-10,basic,LATAM,
user_0019816,acct_01687,2023-11-04,basic,APAC,
user_0019817,acct_01687,2023-11-05,power_user,NA,
user_0019818,acct_01688,2023-01-06,admin,EU,
user_0019819,acct_01688,2023-01-23,basic,EU,
user_0019820,acct_01688,2023-01-20,admin,NA,
user_0019821,acct_01688,2023-01-06,basic,APAC,
user_0019822,acct_01688,2023-01-17,admin,NA,unknown_user
user_0019823,acct_01688,2023-01-24,basic,EU,
user_0019824,acct_01688,2023-01-22,admin,NA,
user_0019825,acct_01688,2023-01-09,basic,APAC,unknown_user
user_0019826,acct_01688,2023-01-26,admin,NA,
user_0019827,acct_01688,2023-01-31,basic,NA,
user_0019828,acct_01689,2023-08-02,power_user,LATAM,
user_0019829,acct_01689,2023-08-05,basic,LATAM,
user_0019830,acct_01689,2023-08-10,basic,EU,unknown_user
user_0019831,acct_01689,2023-08-16,power_user,APAC,unknown_user
user_0019832,acct_01689,2023-08-08,basic,NA,
user_0019833,acct_01689,2023-08-02,power_user,EU,
user_0019834,acct_01689,2023-08-07,power_user,EU,
user_0019835,acct_01689,2023-08-08,basic,NA,
user_0019836,acct_01689,2023-08-16,power_user,LATAM,
user_0019837,acct_01689,2023-07-23,basic,LATAM,
user_0019838,acct_01689,2023-08-19,basic,APAC,
user_0019839,acct_01689,2023-08-20,power_user,APAC,
user_0019840,acct_01689,2023-07-29,basic,EU,
user_0019841,acct_01689,2023-07-22,basic,NA,
user_0019842,acct_01689,2023-08-15,basic,LATAM,unknown_user
user_0019843,acct_01689,2023-08-14,basic,LATAM,
user_0019844,acct_01689,2023-08-11,power_user,APAC,
user_0019845,acct_01690,2023-12-08,power_user,LATAM,
user_0019846,acct_01690,2023-11-30,power_user,APAC,
user_0019847,acct_01690,2023-12-15,admin,LATAM,unknown_user
user_0019848,acct_01690,2023-11-28,admin,APAC,
user_0019849,acct_01690,2023-12-04,power_user,NA,
user_0019850,acct_01691,2023-09-28,basic,EU,
user_0019851,acct_01691,2023-09-20,power_user,EU,unknown_user
user_0019852,acct_01691,2023-09-25,basic,EU,unknown_user
user_0019853,acct_01691,2023-09-12,power_user,LATAM,
user_0019854,acct_01691,2023-09-21,basic,NA,
user_0019855,acct_01691,2023-09-02,power_user,LATAM,
user_0019856,acct_01691,2023-09-11,power_user,APAC,
user_0019857,acct_01691,2023-09-29,basic,LATAM,
user_0019858,acct_01691,2023-09-18,basic,LATAM,
user_0019859,acct_01691,2023-09-15,basic,EU,
user_0019860,acct_01691,2023-09-08,basic,NA,
user_0019861,acct_01691,2023-09-18,basic,EU,
user_0019862,acct_01691,2023-09-28,power_user,LATAM,
user_0019863,acct_01691,2023-09-25,admin,NA,unknown_user
user_0019864,acct_01692,2023-12-10,basic,APAC,
user_0019865,acct_01692,2023-12-08,power_user,APAC,
user_0019866,acct_01692,2023-12-11,power_user,LATAM,unknown_user
user_0019867,acct_01692,2023-12-10,admin,LATAM,
user_0019868,acct_01692,2023-12-11,power_user,NA,
user_0019869,acct_01692,2023-12-22,admin,NA,unknown_user
user_0019870,acct_01692,2023-12-01,basic,NA,unknown_user
user_0019871,acct_01692,2023-12-11,basic,NA,unknown_user
user_0019872,acct_01692,2023-12-18,basic,APAC,
user_0019873,acct_01693,2023-02-16,basic,EU,
user_0019874,acct_01693,2023-03-15,basic,LATAM,
user_0019875,acct_01693,2023-02-22,power_user,LATAM,
user_0019876,acct_01693,2023-02-26,power_user,EU,
user_0019877,acct_01693,2023-03-08,basic,LATAM,
user_0019878,acct_01693,2023-02-18,power_user,APAC,
user_0019879,acct_01693,2023-02-26,basic,APAC,
user_0019880,acct_01693,2023-02-28,basic,NA,
user_0019881,acct_01693,2023-03-14,power_user,NA,unknown_user
user_0019882,acct_01694,2023-01-29,power_user,NA,
user_0019883,acct_01694,2023-01-13,basic,NA,
user_0019884,acct_01694,2023-01-28,power_user,NA,unknown_user
user_0019885,acct_01694,2023-01-17,basic,NA,
user_0019886,acct_01694,2023-01-26,power_user,EU,
user_0019887,acct_01694,2023-01-20,admin,APAC,
user_0019888,acct_01694,2023-01-18,power_user,LATAM,unknown_user
user_0019889,acct_01694,2023-01-13,basic,LATAM,unknown_user
user_0019890,acct_01694,2023-01-15,basic,NA,
user_0019891,acct_01694,2023-02-05,power_user,EU,unknown_user
user_0019892,acct_01694,2023-02-02,basic,LATAM,unknown_user
user_0019893,acct_01694,2023-01-29,basic,LATAM,unknown_user
user_0019894,acct_01694,2023-01-23,power_user,LATAM,unknown_user
user_0019895,acct_01694,2023-02-05,basic,LATAM,
user_0019896,acct_01694,2023-01-19,basic,EU,
user_0019897,acct_01694,2023-02-11,power_user,LATAM,unknown_user
user_0019898,acct_01694,2023-02-08,power_user,EU,
user_0019899,acct_01694,2023-02-02,admin,NA,
user_0019900,acct_01694,2023-01-16,power_user,NA,
user_0019901,acct_01694,2023-02-03,basic,APAC,
user_0019902,acct_01694,2023-01-14,power_user,EU,
user_0019903,acct_01694,2023-01-23,basic,APAC,
user_0019904,acct_01694,2023-01-28,basic,APAC,unknown_user
user_0019905,acct_01694,2023-01-16,basic,APAC,
user_0019906,acct_01694,2023-01-18,basic,NA,
user_0019907,acct_01694,2023-02-07,basic,LATAM,unknown_user
user_0019908,acct_01694,2023-01-26,power_user,NA,unknown_user
user_0019909,acct_01694,2023-01-15,power_user,NA,
user_0019910,acct_01694,2023-01-30,basic,APAC,
user_0019911,acct_01694,2023-02-04,power_user,NA,
user_0019912,acct_01694,2023-01-22,basic,EU,unknown_user
user_0019913,acct_01694,2023-01-29,admin,LATAM,
user_0019914,acct_01694,2023-01-20,admin,APAC,
user_0019915,acct_01694,2023-02-07,power_user,NA,unknown_user
user_0019916,acct_01695,2024-01-15,basic,EU,
user_0019917,acct_01695,2024-01-23,admin,LATAM,unknown_user
user_0019918,acct_01695,2024-02-04,basic,APAC,
user_0019919,acct_01695,2024-01-16,basic,LATAM,
user_0019920,acct_01696,2023-12-31,power_user,NA,
user_0019921,acct_01696,2024-01-01,basic,APAC,unknown_user
user_0019922,acct_01696,2024-01-03,power_user,NA,
user_0019923,acct_01696,2024-01-18,basic,EU,unknown_user
user_0019924,acct_01696,2024-01-24,basic,LATAM,
user_0019925,acct_01696,2024-01-20,basic,EU,
user_0019926,acct_01696,2024-01-14,basic,APAC,
user_0019927,acct_01696,2024-01-16,basic,EU,unknown_user
user_0019928,acct_01696,2024-01-19,power_user,NA,unknown_user
user_0019929,acct_01696,2024-01-01,admin,LATAM,
user_0019930,acct_01697,2023-12-24,power_user,EU,
user_0019931,acct_01697,2023-12-23,power_user,APAC,
user_0019932,acct_01697,2023-12-20,power_user,LATAM,
user_0019933,acct_01697,2023-12-19,basic,NA,
user_0019934,acct_01697,2023-12-16,power_user,LATAM,unknown_user
user_0019935,acct_01698,2023-09-07,basic,APAC,
user_0019936,acct_01698,2023-08-20,basic,APAC,
user_0019937,acct_01698,2023-09-05,admin,APAC,
user_0019938,acct_01698,2023-08-16,basic,APAC,unknown_user
user_0019939,acct_01698,2023-08-21,basic,APAC,
user_0019940,acct_01698,2023-09-06,power_user,EU,
user_0019941,acct_01698,2023-09-03,basic,NA,unknown_user
user_0019942,acct_01698,2023-08-12,power_user,LATAM,
user_0019943,acct_01698,2023-08-29,basic,APAC,
user_0019944,acct_01698,2023-08-24,basic,LATAM,
user_0019945,acct_01698,2023-08-27,basic,LATAM,unknown_user
user_0019946,acct_01698,2023-09-02,power_user,LATAM,unknown_user
user_0019947,acct_01698,2023-08-11,basic,LATAM,
user_0019948,acct_01698,2023-08-10,power_user,EU,unknown_user
user_0019949,acct_01698,2023-08-27,basic,APAC,unknown_user
user_0019950,acct_01698,2023-08-16,admin,NA,
user_0019951,acct_01698,2023-08-15,basic,EU,
user_0019952,acct_01698,2023-09-07,power_user,APAC,unknown_user
user_0019953,acct_01699,2023-03-29,power_user,LATAM,
user_0019954,acct_01699,2023-03-21,power_user,NA,
user_0019955,acct_01699,2023-04-04,basic,APAC,
user_0019956,acct_01700,2023-03-11,admin,LATAM,
user_0019957,acct_01700,2023-03-05,power_user,EU,unknown_user
user_0019958,acct_01700,2023-02-21,admin,NA,
user_0019959,acct_01700,2023-03-01,power_user,APAC,unknown_user
user_0019960,acct_01700,2023-03-09,power_user,EU,
user_0019961,acct_01700,2023-03-15,power_user,APAC,unknown_user
user_0019962,acct_01700,2023-02-23,basic,NA,
user_0019963,acct_01700,2023-02-22,power_user,LATAM,
user_0019964,acct_01700,2023-02-20,basic,EU,unknown_user
user_0019965,acct_01700,2023-03-15,basic,EU,
user_0019966,acct_01700,2023-03-08,basic,NA,
user_0019967,acct_01700,2023-02-26,admin,APAC,unknown_user
user_0019968,acct_01700,2023-02-23,power_user,LATAM,
user_0019969,acct_01700,2023-02-16,basic,NA,
user_0019970,acct_01700,2023-02-28,basic,APAC,
user_0019971,acct_01700,2023-03-01,basic,APAC,
user_0019972,acct_01701,2024-06-14,power_user,NA,unknown_user
user_0019973,acct_01701,2024-05-23,power_user,LATAM,unknown_user
user_0019974,acct_01701,2024-05-18,admin,APAC,
user_0019975,acct_01701,2024-05-24,basic,LATAM,unknown_user
user_0019976,acct_01701,2024-05-24,basic,NA,unknown_user
user_0019977,acct_01701,2024-06-04,basic,EU,
user_0019978,acct_01702,2023-10-21,power_user,NA,unknown_user
user_0019979,acct_01702,2023-10-02,power_user,EU,unknown_user
user_0019980,acct_01702,2023-10-14,power_user,LATAM,
user_0019981,acct_01702,2023-10-03,basic,APAC,unknown_user
user_0019982,acct_01702,2023-10-07,admin,LATAM,
user_0019983,acct_01702,2023-10-08,power_user,APAC,unknown_user
user_0019984,acct_01702,2023-10-06,admin,LATAM,
user_0019985,acct_01702,2023-10-30,power_user,NA,unknown_user
user_0019986,acct_01702,2023-10-06,basic,LATAM,
user_0019987,acct_01702,2023-10-09,admin,NA,unknown_user
user_0019988,acct_01702,2023-10-03,power_user,APAC,
user_0019989,acct_01702,2023-10-02,power_user,NA,
user_0019990,acct_01702,2023-10-18,basic,APAC,
user_0019991,acct_01702,2023-10-12,power_user,LATAM,
user_0019992,acct_01702,2023-10-18,power_user,EU,unknown_user
user_0019993,acct_01702,2023-10-05,power_user,APAC,
user_0019994,acct_01702,2023-10-08,admin,EU,
user_0019995,acct_01702,2023-10-30,power_user,APAC,
user_0019996,acct_01702,2023-10-22,basic,NA,unknown_user
user_0019997,acct_01703,2023-08-12,basic,LATAM,
user_0019998,acct_01703,2023-08-09,power_user,EU,
user_0019999,acct_01703,2023-08-03,basic,APAC,unknown_user
user_0020000,acct_01703,2023-08-10,basic,EU,
user_0020001,acct_01703,2023-08-12,power_user,NA,
user_0020002,acct_01703,2023-08-03,basic,NA,
user_0020003,acct_01703,2023-08-12,power_user,LATAM,
user_0020004,acct_01703,2023-07-29,basic,NA,unknown_user
user_0020005,acct_01703,2023-07-28,power_user,EU,
user_0020006,acct_01703,2023-08-05,admin,EU,
user_0020007,acct_01703,2023-08-23,power_user,NA,
user_0020008,acct_01703,2023-08-11,power_user,NA,unknown_user
user_0020009,acct_01704,2023-05-18,basic,LATAM,
user_0020010,acct_01704,2023-05-19,power_user,EU,
user_0020011,acct_01704,2023-05-22,power_user,APAC,
user_0020012,acct_01704,2023-06-02,admin,APAC,unknown_user
user_0020013,acct_01704,2023-05-29,basic,APAC,
user_0020014,acct_01704,2023-05-04,basic,EU,unknown_user
user_0020015,acct_01705,2023-02-05,power_user,EU,
user_0020016,acct_01705,2023-01-23,admin,LATAM,
user_0020017,acct_01705,2023-01-12,power_user,EU,
user_0020018,acct_01705,2023-01-24,basic,LATAM,
user_0020019,acct_01705,2023-01-25,admin,NA,
user_0020020,acct_01705,2023-02-04,power_user,EU,
user_0020021,acct_01705,2023-01-21,power_user,NA,
user_0020022,acct_01705,2023-01-30,basic,APAC,
user_0020023,acct_01705,2023-01-10,power_user,EU,
user_0020024,acct_01706,2023-12-10,basic,LATAM,
user_0020025,acct_01706,2023-12-16,power_user,APAC,
user_0020026,acct_01706,2023-12-13,basic,LATAM,unknown_user
user_0020027,acct_01706,2023-12-15,basic,NA,
user_0020028,acct_01706,2023-12-09,basic,APAC,unknown_user
user_0020029,acct_01706,2023-12-21,admin,LATAM,
user_0020030,acct_01706,2023-12-15,power_user,EU,
user_0020031,acct_01706,2023-12-07,basic,LATAM,
user_0020032,acct_01706,2023-11-30,admin,APAC,
user_0020033,acct_01706,2023-12-18,power_user,EU,
user_0020034,acct_01707,2023-07-27,admin,EU,
user_0020035,acct_01707,2023-07-24,basic,APAC,
user_0020036,acct_01707,2023-08-04,basic,EU,unknown_user
user_0020037,acct_01707,2023-07-12,basic,NA,unknown_user
user_0020038,acct_01707,2023-07-09,admin,EU,unknown_user
user_0020039,acct_01707,2023-07-26,power_user,EU,
user_0020040,acct_01707,2023-07-06,power_user,LATAM,
user_0020041,acct_01707,2023-07-22,power_user,APAC,unknown_user
user_0020042,acct_01707,2023-07-12,basic,NA,
user_0020043,acct_01707,2023-07-30,power_user,APAC,
user_0020044,acct_01707,2023-07-07,basic,APAC,unknown_user
user_0020045,acct_01707,2023-07-17,power_user,EU,
user_0020046,acct_01707,2023-08-01,basic,EU,
user_0020047,acct_01707,2023-07-25,basic,APAC,
user_0020048,acct_01707,2023-07-07,admin,NA,
user_0020049,acct_01707,2023-07-27,basic,LATAM,
user_0020050,acct_01707,2023-07-08,basic,EU,unknown_user
user_0020051,acct_01707,2023-07-10,admin,LATAM,
user_0020052,acct_01707,2023-07-24,basic,LATAM,
user_0020053,acct_01708,2023-03-23,basic,NA,
user_0020054,acct_01708,2023-03-07,basic,NA,
user_0020055,acct_01708,2023-03-10,power_user,APAC,
user_0020056,acct_01708,2023-03-17,power_user,EU,unknown_user
user_0020057,acct_01708,2023-03-26,power_user,APAC,
user_0020058,acct_01708,2023-03-11,admin,NA,
user_0020059,acct_01708,2023-03-24,basic,LATAM,unknown_user
user_0020060,acct_01708,2023-03-08,power_user,NA,unknown_user
user_0020061,acct_01709,2024-03-21,admin,LATAM,
user_0020062,acct_01709,2024-04-05,admin,NA,unknown_user
user_0020063,acct_01709,2024-03-19,basic,EU,
user_0020064,acct_01709,2024-03-18,power_user,APAC,unknown_user
user_0020065,acct_01709,2024-04-09,power_user,APAC,unknown_user
user_0020066,acct_01709,2024-03-20,basic,EU,
user_0020067,acct_01709,2024-04-14,basic,APAC,
user_0020068,acct_01709,2024-03-24,power_user,NA,
user_0020069,acct_01709,2024-04-09,basic,EU,unknown_user
user_0020070,acct_01709,2024-03-25,power_user,EU,
user_0020071,acct_01710,2023-08-09,power_user,NA,
user_0020072,acct_01710,2023-08-23,admin,NA,
user_0020073,acct_01710,2023-08-27,basic,LATAM,
user_0020074,acct_01710,2023-08-05,power_user,EU,unknown_user
user_0020075,acct_01710,2023-08-20,basic,APAC,
user_0020076,acct_01710,2023-08-18,power_user,EU,
user_0020077,acct_01710,2023-08-23,admin,EU,
user_0020078,acct_01710,2023-08-21,power_user,EU,unknown_user
user_0020079,acct_01710,2023-08-20,basic,EU,
user_0020080,acct_01711,2023-01-22,power_user,LATAM,unknown_user
user_0020081,acct_01711,2023-01-10,power_user,LATAM,unknown_user
