user_id,intervention_id,collab_activated_flag,activation_date,outcome_window_days
user_0020229,intv_0008945,0.0,,21
user_0020230,intv_0008946,1.0,2023-05-04,21
user_0020233,intv_0008947,0.0,,21
user_0020236,intv_0008948,0.0,,21
user_0020237,intv_0008949,0.0,,21
user_0020239,intv_0008950,0.0,,21
user_0020240,intv_0008951,1.0,2023-09-06,21
user_0020245,intv_0008952,0.0,,21
user_0020246,intv_0008953,0.0,,21
user_0020249,intv_0008954,0.0,,21
user_0020252,intv_0008955,0.0,,21
user_0020254,intv_0008956,0.0,,21
user_0020255,intv_0008957,,,21
user_0020257,intv_0008958,1.0,2024-01-25,21
user_0020258,intv_0008959,1.0,2024-01-12,21
user_0020259,intv_0008960,0.0,,21
user_0020261,intv_0008961,0.0,,21
user_0020262,intv_0008962,0.0,,21
user_0020266,intv_0008963,0.0,,21
user_0020269,intv_0008964,0.0,,21
user_0020271,intv_0008965,0.0,,21
user_0020272,intv_0008966,0.0,,21
user_0020275,intv_0008967,0.0,,21
user_0020277,intv_0008968,0.0,,21
user_0020280,intv_0008969,0.0,,21
user_0020283,intv_0008970,0.0,,21
user_0020287,intv_0008971,,,21
user_0020291,intv_0008972,0.0,,21
user_0020293,intv_0008973,0.0,,21
user_0020295,intv_0008974,0.0,,21
user_0020301,intv_0008975,0.0,,21
user_0020306,intv_0008976,0.0,,21
user_0020309,intv_0008977,0.0,,21
user_0020311,intv_0008978,,,21
user_0020322,intv_0008979,0.0,,21
user_0020327,intv_0008980,0.0,,21
user_0020329,intv_0008981,0.0,,21
user_0020330,intv_0008982,1.0,2024-03-15,21
user_0020332,intv_0008983,,,21
user_0020333,intv_0008984,0.0,,21
user_0020334,intv_0008985,,,21
user_0020335,intv_0008986,0.0,,21
user_0020336,intv_0008987,1.0,2023-09-13,21
user_0020338,intv_0008988,0.0,,21
user_0020339,intv_0008989,0.0,,21
user_0020341,intv_0008990,0.0,,21
user_0020345,intv_0008991,0.0,,21
user_0020347,intv_0008992,,,21
user_0020348,intv_0008993,1.0,2023-09-04,21
user_0020349,intv_0008994,0.0,,21
user_0020351,intv_0008995,0.0,,21
user_0020352,intv_0008996,0.0,,21
user_0020355,intv_0008997,1.0,2024-05-05,21
user_0020356,intv_0008998,1.0,2024-05-09,21
user_0020361,intv_0008999,0.0,,21
user_0020362,intv_0009000,0.0,,21
user_0020363,intv_0009001,0.0,,21
user_0020366,intv_0009002,0.0,,21
user_0020367,intv_0009003,0.0,,21
user_0020369,intv_0009004,1.0,2024-04-22,21
user_0020370,intv_0009005,0.0,,21
user_0020371,intv_0009006,0.0,,21
user_0020372,intv_0009007,0.0,,21
user_0020374,intv_0009008,0.0,,21
user_0020375,intv_0009009,0.0,,21
user_0020376,intv_0009010,1.0,2024-01-09,21
user_0020377,intv_0009011,0.0,,21
user_0020379,intv_0009012,,,21
user_0020380,intv_0009013,0.0,,21
user_0020383,intv_0009014,0.0,,21
user_0020389,intv_0009015,0.0,,21
user_0020390,intv_0009016,1.0,2023-11-29,21
user_0020392,intv_0009017,0.0,,21
user_0020395,intv_0009018,0.0,,21
user_0020398,intv_0009019,1.0,2023-12-03,21
user_0020399,intv_0009020,,,21
user_0020400,intv_0009021,0.0,,21
user_0020405,intv_0009022,0.0,,21
user_0020406,intv_0009023,1.0,2023-10-14,21
user_0020415,intv_0009024,0.0,,21
user_0020416,intv_0009025,0.0,,21
user_0020419,intv_0009026,0.0,,21
user_0020422,intv_0009027,0.0,,21
user_0020427,intv_0009028,0.0,,21
user_0020433,intv_0009029,0.0,,21
user_0020434,intv_0009030,0.0,,21
user_0020435,intv_0009031,0.0,,21
user_0020437,intv_0009032,0.0,,21
user_0020438,intv_0009033,1.0,2023-10-18,21
user_0020439,intv_0009034,0.0,,21
user_0020440,intv_0009035,0.0,,21
user_0020442,intv_0009036,0.0,,21
user_0020446,intv_0009037,1.0,2023-10-05,21
user_0020450,intv_0009038,1.0,2023-09-25,21
user_0020451,intv_0009039,0.0,,21
user_0020452,intv_0009040,0.0,,21
user_0020453,intv_0009041,0.0,,21
user_0020454,intv_0009042,1.0,2023-03-30,21
user_0020456,intv_0009043,0.0,,21
user_0020461,intv_0009044,1.0,2023-03-14,21
user_0020464,intv_0009045,0.0,,21
user_0020471,intv_0009046,1.0,2023-02-28,21
user_0020473,intv_0009047,0.0,,21
user_0020476,intv_0009048,0.0,,21
user_0020479,intv_0009049,0.0,,21
user_0020482,intv_0009050,0.0,,21
user_0020484,intv_0009051,0.0,,21
user_0020486,intv_0009052,0.0,,21
user_0020488,intv_0009053,0.0,,21
user_0020489,intv_0009054,1.0,2024-06-17,21
user_0020490,intv_0009055,0.0,,21
user_0020491,intv_0009056,1.0,2024-05-21,21
user_0020492,intv_0009057,1.0,2024-05-30,21
user_0020494,intv_0009058,,,21
user_0020496,intv_0009059,0.0,,21
user_0020497,intv_0009060,1.0,2024-05-03,21
user_0020503,intv_0009061,0.0,,21
user_0020508,intv_0009062,0.0,,21
user_0020509,intv_0009063,0.0,,21
user_0020512,intv_0009064,0.0,,21
user_0020514,intv_0009065,0.0,,21
user_0020516,intv_0009066,0.0,,21
user_0020518,intv_0009067,0.0,,21
user_0020519,intv_0009068,1.0,2024-02-13,21
user_0020520,intv_0009069,0.0,,21
user_0020522,intv_0009070,0.0,,21
user_0020523,intv_0009071,0.0,,21
user_0020524,intv_0009072,0.0,,21
user_0020525,intv_0009073,0.0,,21
user_0020526,intv_0009074,1.0,2024-02-16,21
user_0020527,intv_0009075,,,21
user_0020529,intv_0009076,1.0,2024-03-29,21
user_0020532,intv_0009077,0.0,,21
user_0020534,intv_0009078,0.0,,21
user_0020535,intv_0009079,0.0,,21
user_0020542,intv_0009080,0.0,,21
user_0020543,intv_0009081,0.0,,21
user_0020546,intv_0009082,0.0,,21
user_0020550,intv_0009083,0.0,,21
user_0020551,intv_0009084,,,21
user_0020556,intv_0009085,1.0,2023-05-01,21
user_0020557,intv_0009086,1.0,2023-04-17,21
user_0020558,intv_0009087,1.0,2023-04-17,21
user_0020561,intv_0009088,0.0,,21
user_0020563,intv_0009089,1.0,2023-04-27,21
user_0020564,intv_0009090,0.0,,21
user_0020565,intv_0009091,1.0,2024-01-18,21
user_0020566,intv_0009092,1.0,2024-01-17,21
user_0020568,intv_0009093,0.0,,21
user_0020569,intv_0009094,0.0,,21
user_0020571,intv_0009095,0.0,,21
user_0020573,intv_0009096,0.0,,21
user_0020577,intv_0009097,,,21
user_0020578,intv_0009098,0.0,,21
user_0020579,intv_0009099,0.0,,21
user_0020580,intv_0009100,0.0,,21
user_0020583,intv_0009101,0.0,,21
user_0020586,intv_0009102,0.0,,21
user_0020588,intv_0009103,0.0,,21
user_0020589,intv_0009104,0.0,,21
user_0020590,intv_0009105,0.0,,21
user_0020592,intv_0009106,0.0,,21
user_0020593,intv_0009107,0.0,,21
user_0020598,intv_0009108,1.0,2024-04-25,21
user_0020601,intv_0009109,1.0,2023-04-15,21
user_0020603,intv_0009110,1.0,2023-04-13,21
user_0020604,intv_0009111,0.0,,21
user_0020605,intv_0009112,0.0,,21
user_0020610,intv_0009113,1.0,2023-04-07,21
user_0020613,intv_0009114,0.0,,21
user_0020614,intv_0009115,0.0,,21
user_0020615,intv_0009116,0.0,,21
user_0020616,intv_0009117,0.0,,21
user_0020617,intv_0009118,1.0,2023-05-08,21
user_0020620,intv_0009119,0.0,,21
user_0020621,intv_0009120,0.0,,21
user_0020624,intv_0009121,0.0,,21
user_0020626,intv_0009122,0.0,,21
user_0020630,intv_0009123,0.0,,21
user_0020632,intv_0009124,0.0,,21
user_0020634,intv_0009125,1.0,2023-11-16,21
user_0020635,intv_0009126,0.0,,21
user_0020636,intv_0009127,0.0,,21
user_0020639,intv_0009128,0.0,,21
user_0020640,intv_0009129,0.0,,21
user_0020642,intv_0009130,0.0,,21
user_0020643,intv_0009131,0.0,,21
user_0020648,intv_0009132,1.0,2024-06-26,21
user_0020650,intv_0009133,0.0,,21
user_0020651,intv_0009134,0.0,,21
user_0020653,intv_0009135,0.0,,21
user_0020654,intv_0009136,0.0,,21
user_0020656,intv_0009137,0.0,,21
user_0020657,intv_0009138,0.0,,21
user_0020660,intv_0009139,0.0,,21
user_0020661,intv_0009140,0.0,,21
user_0020662,intv_0009141,0.0,,21
user_0020663,intv_0009142,0.0,,21
user_0020664,intv_0009143,0.0,,21
user_0020665,intv_0009144,0.0,,21
user_0020666,intv_0009145,0.0,,21
user_0020667,intv_0009146,0.0,,21
user_0020673,intv_0009147,0.0,,21
user_0020674,intv_0009148,,,21
user_0020676,intv_0009149,0.0,,21
user_0020677,intv_0009150,0.0,,21
user_0020680,intv_0009151,1.0,2024-01-09,21
user_0020682,intv_0009152,0.0,,21
user_0020683,intv_0009153,0.0,,21
user_0020686,intv_0009154,0.0,,21
user_0020687,intv_0009155,0.0,,21
user_0020688,intv_0009156,0.0,,21
user_0020689,intv_0009157,0.0,,21
user_0020690,intv_0009158,1.0,2024-04-23,21
user_0020691,intv_0009159,0.0,,21
user_0020696,intv_0009160,0.0,,21
user_0020697,intv_0009161,0.0,,21
user_0020699,intv_0009162,0.0,,21
user_0020700,intv_0009163,0.0,,21
user_0020701,intv_0009164,0.0,,21
user_0020702,intv_0009165,0.0,,21
user_0020705,intv_0009166,0.0,,21
user_0020706,intv_0009167,0.0,,21
user_0020709,intv_0009168,0.0,,21
user_0020718,intv_0009169,0.0,,21
user_0020721,intv_0009170,0.0,,21
user_0020732,intv_0009171,,,21
user_0020733,intv_0009172,0.0,,21
user_0020735,intv_0009173,0.0,,21
user_0020737,intv_0009174,0.0,,21
user_0020738,intv_0009175,0.0,,21
user_0020739,intv_0009176,0.0,,21
user_0020740,intv_0009177,0.0,,21
user_0020743,intv_0009178,0.0,,21
user_0020744,intv_0009179,1.0,2024-04-30,21
user_0020746,intv_0009180,0.0,,21
user_0020748,intv_0009181,0.0,,21
user_0020750,intv_0009182,0.0,,21
user_0020751,intv_0009183,0.0,,21
user_0020754,intv_0009184,0.0,,21
user_0020756,intv_0009185,0.0,,21
user_0020757,intv_0009186,,,21
user_0020760,intv_0009187,0.0,,21
user_0020761,intv_0009188,0.0,,21
user_0020763,intv_0009189,0.0,,21
user_0020769,intv_0009190,0.0,,21
user_0020770,intv_0009191,0.0,,21
user_0020772,intv_0009192,0.0,,21
user_0020774,intv_0009193,0.0,,21
user_0020775,intv_0009194,0.0,,21
user_0020776,intv_0009195,1.0,2024-04-19,21
user_0020777,intv_0009196,1.0,2024-05-10,21
user_0020778,intv_0009197,0.0,,21
user_0020780,intv_0009198,0.0,,21
user_0020788,intv_0009199,0.0,,21
user_0020789,intv_0009200,0.0,,21
user_0020792,intv_0009201,0.0,,21
user_0020793,intv_0009202,0.0,,21
user_0020794,intv_0009203,1.0,2023-12-12,21
user_0020796,intv_0009204,1.0,2023-12-13,21
user_0020797,intv_0009205,0.0,,21
user_0020798,intv_0009206,0.0,,21
user_0020802,intv_0009207,0.0,,21
user_0020808,intv_0009208,0.0,,21
user_0020810,intv_0009209,0.0,,21
user_0020811,intv_0009210,0.0,,21
user_0020814,intv_0009211,0.0,,21
user_0020817,intv_0009212,1.0,2023-03-31,21
user_0020819,intv_0009213,0.0,,21
user_0020822,intv_0009214,0.0,,21
user_0020827,intv_0009215,0.0,,21
user_0020828,intv_0009216,0.0,,21
user_0020829,intv_0009217,0.0,,21
user_0020834,intv_0009218,0.0,,21
user_0020840,intv_0009219,1.0,2023-11-04,21
user_0020843,intv_0009220,0.0,,21
user_0020844,intv_0009221,1.0,2023-11-15,21
user_0020846,intv_0009222,0.0,,21
user_0020848,intv_0009223,1.0,2024-05-03,21
user_0020849,intv_0009224,0.0,,21
user_0020850,intv_0009225,0.0,,21
user_0020851,intv_0009226,1.0,2024-04-28,21
user_0020854,intv_0009227,1.0,2023-07-19,21
user_0020855,intv_0009228,0.0,,21
user_0020856,intv_0009229,0.0,,21
user_0020857,intv_0009230,1.0,2023-07-11,21
user_0020858,intv_0009231,1.0,2023-07-12,21
user_0020860,intv_0009232,0.0,,21
user_0020864,intv_0009233,0.0,,21
user_0020866,intv_0009234,1.0,2023-10-24,21
user_0020867,intv_0009235,0.0,,21
user_0020871,intv_0009236,1.0,2023-11-12,21
user_0020872,intv_0009237,1.0,2023-11-19,21
user_0020884,intv_0009238,0.0,,21
user_0020886,intv_0009239,0.0,,21
user_0020887,intv_0009240,0.0,,21
user_0020888,intv_0009241,0.0,,21
user_0020889,intv_0009242,1.0,2023-08-04,21
user_0020890,intv_0009243,0.0,,21
user_0020893,intv_0009244,0.0,,21
user_0020898,intv_0009245,0.0,,21
user_0020899,intv_0009246,0.0,,21
user_0020900,intv_0009247,0.0,,21
user_0020901,intv_0009248,0.0,,21
user_0020903,intv_0009249,1.0,2023-09-28,21
user_0020905,intv_0009250,0.0,,21
user_0020906,intv_0009251,0.0,,21
user_0020908,intv_0009252,1.0,2023-10-12,21
user_0020909,intv_0009253,1.0,2023-10-11,21
user_0020915,intv_0009254,0.0,,21
user_0020916,intv_0009255,0.0,,21
user_0020917,intv_0009256,1.0,2024-03-07,21
user_0020919,intv_0009257,0.0,,21
user_0020921,intv_0009258,0.0,,21
user_0020922,intv_0009259,0.0,,21
user_0020923,intv_0009260,0.0,,21
user_0020926,intv_0009261,0.0,,21
user_0020933,intv_0009262,0.0,,21
user_0020935,intv_0009263,0.0,,21
user_0020940,intv_0009264,0.0,,21
user_0020945,intv_0009265,0.0,,21
user_0020946,intv_0009266,0.0,,21
user_0020947,intv_0009267,0.0,,21
user_0020949,intv_0009268,1.0,2023-05-29,21
user_0020950,intv_0009269,0.0,,21
user_0020951,intv_0009270,0.0,,21
user_0020953,intv_0009271,0.0,,21
user_0020954,intv_0009272,1.0,2023-05-26,21
user_0020956,intv_0009273,1.0,2023-05-19,21
user_0020957,intv_0009274,0.0,,21
user_0020958,intv_0009275,0.0,,21
user_0020959,intv_0009276,0.0,,21
user_0020964,intv_0009277,1.0,2023-05-27,21
user_0020965,intv_0009278,0.0,,21
user_0020968,intv_0009279,0.0,,21
user_0020970,intv_0009280,0.0,,21
user_0020972,intv_0009281,0.0,,21
user_0020973,intv_0009282,0.0,,21
user_0020977,intv_0009283,0.0,,21
user_0020978,intv_0009284,,,21
user_0020980,intv_0009285,,,21
user_0020985,intv_0009286,1.0,2024-03-29,21
user_0020990,intv_0009287,0.0,,21
user_0020994,intv_0009288,1.0,2024-03-21,21
user_0020996,intv_0009289,0.0,,21
user_0020997,intv_0009290,0.0,,21
user_0021001,intv_0009291,0.0,,21
user_0021002,intv_0009292,1.0,2024-06-01,21
user_0021005,intv_0009293,0.0,,21
user_0021009,intv_0009294,0.0,,21
user_0021012,intv_0009295,1.0,2024-06-27,21
user_0021013,intv_0009296,0.0,,21
user_0021015,intv_0009297,,,21
user_0021017,intv_0009298,,,21
user_0021018,intv_0009299,0.0,,21
user_0021019,intv_0009300,1.0,2023-10-02,21
user_0021020,intv_0009301,0.0,,21
user_0021022,intv_0009302,1.0,2023-09-28,21
user_0021024,intv_0009303,0.0,,21
user_0021025,intv_0009304,1.0,2023-04-17,21
user_0021033,intv_0009305,0.0,,21
user_0021034,intv_0009306,0.0,,21
user_0021035,intv_0009307,0.0,,21
user_0021039,intv_0009308,0.0,,21
user_0021041,intv_0009309,,,21
user_0021043,intv_0009310,0.0,,21
user_0021044,intv_0009311,1.0,2023-10-14,21
user_0021045,intv_0009312,0.0,,21
user_0021046,intv_0009313,0.0,,21
user_0021048,intv_0009314,0.0,,21
user_0021049,intv_0009315,0.0,,21
user_0021050,intv_0009316,0.0,,21
user_0021053,intv_0009317,1.0,2023-09-18,21
user_0021054,intv_0009318,0.0,,21
user_0021055,intv_0009319,1.0,2023-10-08,21
user_0021056,intv_0009320,0.0,,21
user_0021057,intv_0009321,0.0,,21
user_0021059,intv_0009322,0.0,,21
user_0021060,intv_0009323,1.0,2023-09-23,21
user_0021061,intv_0009324,1.0,2023-10-24,21
user_0021063,intv_0009325,0.0,,21
user_0021064,intv_0009326,0.0,,21
user_0021067,intv_0009327,0.0,,21
user_0021068,intv_0009328,0.0,,21
user_0021072,intv_0009329,0.0,,21
user_0021073,intv_0009330,0.0,,21
user_0021074,intv_0009331,0.0,,21
user_0021075,intv_0009332,0.0,,21
user_0021079,intv_0009333,0.0,,21
user_0021082,intv_0009334,0.0,,21
user_0021083,intv_0009335,0.0,,21
user_0021089,intv_0009336,0.0,,21
user_0021090,intv_0009337,0.0,,21
user_0021093,intv_0009338,0.0,,21
user_0021094,intv_0009339,0.0,,21
user_0021096,intv_0009340,0.0,,21
user_0021098,intv_0009341,0.0,,21
user_0021100,intv_0009342,0.0,,21
user_0021109,intv_0009343,0.0,,21
user_0021117,intv_0009344,1.0,2023-07-19,21
user_0021120,intv_0009345,0.0,,21
user_0021121,intv_0009346,1.0,2023-07-18,21
user_0021124,intv_0009347,0.0,,21
user_0021125,intv_0009348,0.0,,21
user_0021129,intv_0009349,0.0,,21
user_0021132,intv_0009350,0.0,,21
user_0021133,intv_0009351,0.0,,21
user_0021137,intv_0009352,0.0,,21
user_0021147,intv_0009353,0.0,,21
user_0021148,intv_0009354,0.0,,21
user_0021149,intv_0009355,0.0,,21
user_0021151,intv_0009356,0.0,,21
user_0021158,intv_0009357,,,21
user_0021160,intv_0009358,0.0,,21
user_0021162,intv_0009359,,,21
user_0021167,intv_0009360,1.0,2024-06-01,21
user_0021169,intv_0009361,0.0,,21
user_0021172,intv_0009362,0.0,,21
user_0021175,intv_0009363,1.0,2023-05-07,21
user_0021177,intv_0009364,0.0,,21
user_0021179,intv_0009365,0.0,,21
user_0021180,intv_0009366,0.0,,21
user_0021181,intv_0009367,0.0,,21
user_0021184,intv_0009368,0.0,,21
user_0021191,intv_0009369,0.0,,21
user_0021193,intv_0009370,0.0,,21
user_0021195,intv_0009371,0.0,,21
user_0021197,intv_0009372,1.0,2023-06-06,21
user_0021199,intv_0009373,0.0,,21
user_0021200,intv_0009374,0.0,,21
user_0021202,intv_0009375,1.0,2023-07-01,21
user_0021205,intv_0009376,,,21
user_0021208,intv_0009377,0.0,,21
user_0021213,intv_0009378,0.0,,21
user_0021218,intv_0009379,0.0,,21
user_0021223,intv_0009380,0.0,,21
user_0021225,intv_0009381,0.0,,21
user_0021227,intv_0009382,0.0,,21
user_0021232,intv_0009383,0.0,,21
user_0021234,intv_0009384,0.0,,21
user_0021235,intv_0009385,,,21
user_0021237,intv_0009386,0.0,,21
user_0021240,intv_0009387,0.0,,21
user_0021242,intv_0009388,,,21
user_0021244,intv_0009389,0.0,,21
user_0021245,intv_0009390,0.0,,21
user_0021248,intv_0009391,0.0,,21
user_0021249,intv_0009392,0.0,,21
user_0021256,intv_0009393,1.0,2024-02-08,21
user_0021257,intv_0009394,0.0,,21
user_0021264,intv_0009395,0.0,,21
user_0021266,intv_0009396,0.0,,21
user_0021272,intv_0009397,0.0,,21
user_0021276,intv_0009398,1.0,2024-03-31,21
user_0021277,intv_0009399,0.0,,21
user_0021279,intv_0009400,0.0,,21
user_0021280,intv_0009401,0.0,,21
user_0021282,intv_0009402,0.0,,21
user_0021283,intv_0009403,1.0,2024-03-20,21
user_0021289,intv_0009404,0.0,,21
user_0021290,intv_0009405,0.0,,21
user_0021292,intv_0009406,0.0,,21
user_0021293,intv_0009407,1.0,2024-03-27,21
user_0021294,intv_0009408,0.0,,21
user_0021295,intv_0009409,0.0,,21
user_0021296,intv_0009410,0.0,,21
user_0021301,intv_0009411,,,21
user_0021302,intv_0009412,0.0,,21
user_0021303,intv_0009413,0.0,,21
user_0021308,intv_0009414,0.0,,21
user_0021316,intv_0009415,0.0,,21
user_0021320,intv_0009416,0.0,,21
user_0021324,intv_0009417,0.0,,21
user_0021325,intv_0009418,0.0,,21
user_0021326,intv_0009419,0.0,,21
user_0021327,intv_0009420,0.0,,21
user_0021329,intv_0009421,1.0,2024-01-10,21
user_0021331,intv_0009422,0.0,,21
user_0021332,intv_0009423,0.0,,21
user_0021336,intv_0009424,0.0,,21
user_0021340,intv_0009425,0.0,,21
user_0021341,intv_0009426,0.0,,21
user_0021342,intv_0009427,0.0,,21
user_0021343,intv_0009428,0.0,,21
user_0021349,intv_0009429,0.0,,21
user_0021350,intv_0009430,1.0,2024-01-04,21
user_0021356,intv_0009431,1.0,2024-02-15,21
user_0021357,intv_0009432,0.0,,21
user_0021360,intv_0009433,0.0,,21
user_0021361,intv_0009434,,,21
user_0021363,intv_0009435,0.0,,21
user_0021364,intv_0009436,0.0,,21
user_0021366,intv_0009437,0.0,,21
user_0021370,intv_0009438,0.0,,21
user_0021372,intv_0009439,0.0,,21
user_0021373,intv_0009440,0.0,,21
user_0021375,intv_0009441,0.0,,21
user_0021376,intv_0009442,1.0,2024-01-20,21
user_0021377,intv_0009443,0.0,,21
user_0021378,intv_0009444,0.0,,21
user_0021379,intv_0009445,0.0,,21
user_0021380,intv_0009446,0.0,,21
user_0021385,intv_0009447,0.0,,21
user_0021386,intv_0009448,0.0,,21
user_0021391,intv_0009449,0.0,,21
user_0021396,intv_0009450,0.0,,21
user_0021397,intv_0009451,0.0,,21
user_0021402,intv_0009452,0.0,,21
user_0021403,intv_0009453,1.0,2024-03-05,21
user_0021408,intv_0009454,0.0,,21
user_0021409,intv_0009455,0.0,,21
user_0021411,intv_0009456,0.0,,21
user_0021416,intv_0009457,0.0,,21
user_0021421,intv_0009458,0.0,,21
user_0021422,intv_0009459,0.0,,21
user_0021423,intv_0009460,0.0,,21
user_0021427,intv_0009461,1.0,2023-04-17,21
user_0021428,intv_0009462,0.0,,21
user_0021429,intv_0009463,,,21
user_0021430,intv_0009464,0.0,,21
user_0021431,intv_0009465,0.0,,21
user_0021434,intv_0009466,0.0,,21
user_0021436,intv_0009467,1.0,2024-07-21,21
user_0021438,intv_0009468,0.0,,21
user_0021439,intv_0009469,1.0,2024-05-19,21
user_0021442,intv_0009470,1.0,2024-05-26,21
user_0021443,intv_0009471,0.0,,21
user_0021445,intv_0009472,0.0,,21
user_0021446,intv_0009473,0.0,,21
user_0021452,intv_0009474,0.0,,21
user_0021458,intv_0009475,1.0,2024-04-14,21
user_0021459,intv_0009476,0.0,,21
user_0021462,intv_0009477,0.0,,21
user_0021465,intv_0009478,1.0,2024-04-29,21
user_0021467,intv_0009479,0.0,,21
user_0021468,intv_0009480,0.0,,21
user_0021469,intv_0009481,0.0,,21
user_0021471,intv_0009482,0.0,,21
user_0021473,intv_0009483,1.0,2024-04-16,21
user_0021475,intv_0009484,0.0,,21
user_0021476,intv_0009485,1.0,2024-04-29,21
user_0021478,intv_0009486,0.0,,21
user_0021480,intv_0009487,0.0,,21
user_0021485,intv_0009488,0.0,,21
user_0021487,intv_0009489,0.0,,21
user_0021488,intv_0009490,0.0,,21
user_0021492,intv_0009491,0.0,,21
user_0021493,intv_0009492,0.0,,21
user_0021494,intv_0009493,0.0,,21
user_0021498,intv_0009494,1.0,2024-01-23,21
user_0021499,intv_0009495,1.0,2024-01-03,21
user_0021503,intv_0009496,1.0,2023-12-30,21
user_0021504,intv_0009497,,,21
user_0021505,intv_0009498,0.0,,21
user_0021506,intv_0009499,0.0,,21
user_0021507,intv_0009500,0.0,,21
user_0021516,intv_0009501,0.0,,21
user_0021517,intv_0009502,0.0,,21
user_0021518,intv_0009503,0.0,,21
user_0021519,intv_0009504,0.0,,21
user_0021520,intv_0009505,,,21
user_0021524,intv_0009506,0.0,,21
user_0021529,intv_0009507,0.0,,21
user_0021532,intv_0009508,0.0,,21
user_0021535,intv_0009509,,,21
user_0021537,intv_0009510,0.0,,21
user_0021539,intv_0009511,0.0,,21
user_0021543,intv_0009512,0.0,,21
user_0021544,intv_0009513,1.0,2024-06-06,21
user_0021545,intv_0009514,0.0,,21
user_0021546,intv_0009515,0.0,,21
user_0021548,intv_0009516,1.0,2024-06-01,21
user_0021550,intv_0009517,1.0,2023-09-04,21
user_0021551,intv_0009518,0.0,,21
user_0021556,intv_0009519,0.0,,21
user_0021557,intv_0009520,0.0,,21
user_0021559,intv_0009521,0.0,,21
user_0021566,intv_0009522,1.0,2024-05-23,21
user_0021570,intv_0009523,0.0,,21
user_0021571,intv_0009524,0.0,,21
user_0021573,intv_0009525,0.0,,21
user_0021576,intv_0009526,,,21
user_0021577,intv_0009527,0.0,,21
user_0021579,intv_0009528,0.0,,21
user_0021581,intv_0009529,0.0,,21
user_0021583,intv_0009530,0.0,,21
user_0021584,intv_0009531,0.0,,21
user_0021585,intv_0009532,1.0,2023-02-22,21
user_0021586,intv_0009533,0.0,,21
user_0021587,intv_0009534,0.0,,21
user_0021588,intv_0009535,0.0,,21
user_0021589,intv_0009536,,,21
user_0021590,intv_0009537,1.0,2024-02-21,21
user_0021591,intv_0009538,0.0,,21
user_0021593,intv_0009539,0.0,,21
user_0021596,intv_0009540,1.0,2023-04-30,21
user_0021598,intv_0009541,0.0,,21
user_0021600,intv_0009542,0.0,,21
user_0021602,intv_0009543,0.0,,21
user_0021604,intv_0009544,0.0,,21
user_0021605,intv_0009545,0.0,,21
user_0021606,intv_0009546,0.0,,21
user_0021607,intv_0009547,0.0,,21
user_0021609,intv_0009548,0.0,,21
user_0021610,intv_0009549,0.0,,21
user_0021612,intv_0009550,0.0,,21
user_0021613,intv_0009551,1.0,2024-04-25,21
user_0021615,intv_0009552,0.0,,21
user_0021617,intv_0009553,0.0,,21
user_0021618,intv_0009554,0.0,,21
user_0021619,intv_0009555,0.0,,21
user_0021622,intv_0009556,0.0,,21
user_0021625,intv_0009557,1.0,2023-10-06,21
user_0021626,intv_0009558,1.0,2023-09-03,21
user_0021627,intv_0009559,0.0,,21
user_0021628,intv_0009560,0.0,,21
user_0021629,intv_0009561,0.0,,21
user_0021632,intv_0009562,0.0,,21
user_0021633,intv_0009563,0.0,,21
user_0021635,intv_0009564,1.0,2024-05-29,21
user_0021638,intv_0009565,0.0,,21
user_0021640,intv_0009566,0.0,,21
user_0021641,intv_0009567,0.0,,21
user_0021642,intv_0009568,0.0,,21
user_0021643,intv_0009569,0.0,,21
user_0021648,intv_0009570,1.0,2023-11-30,21
user_0021649,intv_0009571,0.0,,21
user_0021650,intv_0009572,0.0,,21
user_0021654,intv_0009573,0.0,,21
user_0021656,intv_0009574,0.0,,21
user_0021658,intv_0009575,1.0,2023-02-22,21
user_0021659,intv_0009576,0.0,,21
user_0021661,intv_0009577,1.0,2023-08-20,21
user_0021663,intv_0009578,,,21
user_0021666,intv_0009579,1.0,2023-10-17,21
user_0021667,intv_0009580,1.0,2023-10-11,21
user_0021669,intv_0009581,,,21
user_0021670,intv_0009582,0.0,,21
user_0021675,intv_0009583,0.0,,21
user_0021678,intv_0009584,0.0,,21
user_0021680,intv_0009585,1.0,2024-06-18,21
user_0021684,intv_0009586,0.0,,21
user_0021689,intv_0009587,0.0,,21
user_0021691,intv_0009588,0.0,,21
user_0021692,intv_0009589,0.0,,21
user_0021695,intv_0009590,,,21
user_0021697,intv_0009591,0.0,,21
user_0021700,intv_0009592,0.0,,21
user_0021703,intv_0009593,0.0,,21
user_0021706,intv_0009594,0.0,,21
user_0021707,intv_0009595,0.0,,21
user_0021708,intv_0009596,1.0,2023-06-01,21
user_0021710,intv_0009597,0.0,,21
user_0021712,intv_0009598,,,21
user_0021713,intv_0009599,1.0,2024-04-21,21
user_0021714,intv_0009600,0.0,,21
user_0021715,intv_0009601,,,21
user_0021719,intv_0009602,1.0,2024-04-14,21
user_0021721,intv_0009603,0.0,,21
user_0021723,intv_0009604,0.0,,21
user_0021728,intv_0009605,0.0,,21
user_0021729,intv_0009606,1.0,2024-04-13,21
user_0021733,intv_0009607,0.0,,21
user_0021736,intv_0009608,0.0,,21
user_0021739,intv_0009609,1.0,2024-04-06,21
