user_id,account_id,intervention_id,treatment_flag,outcome_observed_flag,collab_activated_flag,login_days_l7,login_days_30d,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,plan_tier,role_type
user_0023459,acct_02027,intv_0010359,1,1,1.0,2,7.0,31.0,2,176.0,1.1428571428571428,7,3,enterprise,basic
user_0023462,acct_02027,intv_0010360,0,0,,1,8.0,41.0,0,249.0,1.125,8,3,enterprise,basic
user_0023465,acct_02027,intv_0010361,0,1,1.0,3,9.0,46.0,1,291.0,1.0,9,1,enterprise,basic
user_0023467,acct_02027,intv_0010362,0,1,0.0,3,12.0,58.0,3,334.0,1.1666666666666667,12,1,enterprise,basic
user_0023470,acct_02028,intv_0010363,0,1,1.0,4,11.0,58.0,4,313.0,1.0,11,1,starter,basic
user_0023472,acct_02028,intv_0010364,0,1,1.0,2,7.0,35.0,2,219.0,1.0,7,3,starter,basic
user_0023473,acct_02028,intv_0010365,1,1,0.0,2,10.0,43.0,6,265.0,1.2,10,2,starter,basic
user_0023475,acct_02028,intv_0010366,0,1,0.0,3,6.0,30.0,1,203.0,1.0,6,2,starter,basic
user_0023477,acct_02029,intv_0010367,1,1,1.0,1,9.0,41.0,3,239.0,1.0,9,3,growth,basic
user_0023480,acct_02029,intv_0010368,0,1,0.0,2,7.0,34.0,3,208.0,1.0,7,2,growth,basic
user_0023481,acct_02029,intv_0010369,0,1,0.0,5,13.0,65.0,8,375.0,1.0,13,3,growth,basic
user_0023483,acct_02029,intv_0010370,1,1,0.0,1,8.0,36.0,1,223.0,1.0,8,1,growth,basic
user_0023485,acct_02029,intv_0010371,0,1,1.0,5,26.0,1544.0,0,6065.0,1.1153846153846154,26,3,growth,basic
user_0023487,acct_02030,intv_0010372,1,1,0.0,3,10.0,37.0,0,215.0,1.0,10,1,starter,basic
user_0023490,acct_02031,intv_0010373,0,1,1.0,5,28.0,1696.0,0,6767.0,1.0714285714285714,28,3,growth,basic
user_0023492,acct_02031,intv_0010374,0,1,0.0,6,27.0,1615.0,0,6213.0,1.0740740740740742,27,1,growth,power_user
user_0023495,acct_02031,intv_0010375,1,1,0.0,7,29.0,1721.0,0,6913.0,1.0689655172413792,29,1,growth,basic
user_0023496,acct_02031,intv_0010376,0,1,0.0,1,12.0,66.0,5,359.0,1.1666666666666667,12,1,growth,basic
user_0023498,acct_02031,intv_0010377,0,1,1.0,5,28.0,1676.0,0,6904.0,1.1071428571428572,28,3,growth,basic
user_0023501,acct_02031,intv_0010378,0,1,0.0,3,8.0,38.0,2,237.0,1.125,8,2,growth,basic
user_0023504,acct_02031,intv_0010379,1,1,1.0,2,9.0,55.0,2,307.0,1.1111111111111112,9,1,growth,basic
user_0023507,acct_02031,intv_0010380,0,1,0.0,2,8.0,46.0,1,278.0,1.0,8,1,growth,basic
user_0023508,acct_02032,intv_0010381,0,1,0.0,3,11.0,54.0,2,321.0,1.1818181818181819,11,2,starter,basic
user_0023512,acct_02032,intv_0010382,0,1,0.0,5,9.0,51.0,5,301.0,1.1111111111111112,9,2,starter,basic
user_0023515,acct_02032,intv_0010383,1,1,0.0,4,25.0,1481.0,0,5680.0,1.16,25,3,starter,basic
user_0023516,acct_02032,intv_0010384,0,1,0.0,2,6.0,31.0,1,187.0,1.0,6,2,starter,basic
user_0023519,acct_02033,intv_0010385,1,1,0.0,4,7.0,40.0,3,235.0,1.0,7,2,enterprise,basic
user_0023520,acct_02033,intv_0010386,0,1,0.0,2,9.0,39.0,1,210.0,1.0,9,3,enterprise,basic
user_0023521,acct_02033,intv_0010387,0,1,0.0,1,8.0,47.0,1,254.0,1.125,8,3,enterprise,basic
user_0023525,acct_02033,intv_0010388,1,1,0.0,2,9.0,48.0,6,314.0,1.0,9,1,enterprise,basic
user_0023526,acct_02033,intv_0010389,0,0,,1,6.0,30.0,0,189.0,1.0,6,2,enterprise,basic
user_0023528,acct_02033,intv_0010390,0,1,0.0,2,6.0,30.0,3,163.0,1.0,6,1,enterprise,basic
user_0023529,acct_02033,intv_0010391,0,1,0.0,2,10.0,63.0,0,377.0,1.2,10,1,enterprise,basic
user_0023530,acct_02033,intv_0010392,0,1,0.0,3,10.0,45.0,3,265.0,1.2,10,1,enterprise,basic
user_0023532,acct_02033,intv_0010393,0,1,0.0,2,9.0,42.0,2,251.0,1.0,9,3,enterprise,basic
user_0023534,acct_02033,intv_0010394,0,1,1.0,3,6.0,32.0,3,190.0,1.0,6,1,enterprise,basic
user_0023536,acct_02034,intv_0010395,1,1,0.0,2,9.0,35.0,4,205.0,1.0,9,2,growth,basic
user_0023537,acct_02034,intv_0010396,1,1,1.0,2,6.0,26.0,0,149.0,1.1666666666666667,6,2,growth,basic
user_0023539,acct_02034,intv_0010397,1,1,1.0,5,26.0,1559.0,0,6011.0,1.1153846153846154,26,3,growth,power_user
user_0023540,acct_02034,intv_0010398,0,1,0.0,3,10.0,46.0,4,270.0,1.0,10,3,growth,basic
user_0023542,acct_02035,intv_0010399,0,1,0.0,4,26.0,1486.0,0,6251.0,1.0,26,3,starter,power_user
user_0023544,acct_02035,intv_0010400,1,1,0.0,3,9.0,46.0,0,260.0,1.1111111111111112,9,2,starter,basic
user_0023546,acct_02035,intv_0010401,0,1,0.0,2,9.0,47.0,2,270.0,1.1111111111111112,9,1,starter,basic
user_0023551,acct_02036,intv_0010402,1,1,1.0,6,28.0,1579.0,0,6328.0,1.1071428571428572,28,2,starter,basic
user_0023554,acct_02036,intv_0010403,0,1,0.0,2,10.0,47.0,2,248.0,1.2,10,3,starter,basic
user_0023555,acct_02036,intv_0010404,0,1,0.0,3,7.0,38.0,1,202.0,1.0,7,2,starter,basic
user_0023556,acct_02036,intv_0010405,0,0,,2,10.0,51.0,0,342.0,1.0,10,2,starter,basic
user_0023557,acct_02036,intv_0010406,1,1,0.0,2,10.0,49.0,3,302.0,1.0,10,2,starter,basic
user_0023559,acct_02036,intv_0010407,1,1,0.0,5,28.0,1697.0,0,6232.0,1.1428571428571428,28,3,starter,admin
user_0023560,acct_02036,intv_0010408,1,1,0.0,4,10.0,63.0,0,342.0,1.2,10,2,starter,basic
user_0023561,acct_02036,intv_0010409,0,1,0.0,2,6.0,25.0,4,142.0,1.1666666666666667,6,3,starter,basic
user_0023562,acct_02036,intv_0010410,0,1,0.0,1,8.0,36.0,1,249.0,1.125,8,2,starter,basic
user_0023563,acct_02036,intv_0010411,0,1,0.0,2,9.0,46.0,1,253.0,1.1111111111111112,9,3,starter,basic
user_0023565,acct_02037,intv_0010412,1,0,,7,30.0,1790.0,0,7292.82,1.1,30,1,starter,power_user
user_0023568,acct_02037,intv_0010413,0,1,0.0,2,11.0,46.0,10,292.0,1.0,11,2,starter,basic
user_0023569,acct_02037,intv_0010414,0,1,0.0,3,13.0,68.0,6,356.0,1.1538461538461537,13,1,starter,basic
user_0023571,acct_02038,intv_0010415,0,1,0.0,5,9.0,52.0,3,292.0,1.0,9,3,starter,basic
user_0023573,acct_02038,intv_0010416,0,1,0.0,4,11.0,63.0,1,381.0,1.0909090909090908,11,2,starter,basic
user_0023576,acct_02038,intv_0010417,1,1,1.0,6,28.0,1695.0,0,6498.0,1.1071428571428572,28,2,starter,power_user
user_0023582,acct_02040,intv_0010418,0,0,,2,7.0,38.0,2,191.0,1.1428571428571428,7,1,enterprise,basic
user_0023583,acct_02040,intv_0010419,1,1,1.0,6,29.0,1756.0,0,6980.0,1.0344827586206897,29,1,enterprise,admin
user_0023586,acct_02041,intv_0010420,1,1,0.0,3,8.0,39.0,3,238.0,1.125,8,2,growth,basic
user_0023588,acct_02041,intv_0010421,1,1,0.0,7,29.0,1728.0,0,6373.0,1.103448275862069,29,1,growth,admin
user_0023590,acct_02041,intv_0010422,1,1,1.0,6,28.0,1636.0,0,6523.0,1.1071428571428572,28,2,growth,power_user
user_0023592,acct_02041,intv_0010423,1,1,0.0,5,28.0,1727.0,0,7138.0,1.1071428571428572,28,3,growth,admin
user_0023594,acct_02041,intv_0010424,1,1,1.0,3,10.0,66.0,5,356.0,1.1,10,2,growth,basic
user_0023596,acct_02041,intv_0010425,1,1,0.0,2,9.0,39.0,1,243.0,1.1111111111111112,9,3,growth,basic
user_0023597,acct_02042,intv_0010426,0,1,0.0,4,14.0,73.0,1,405.0,1.0714285714285714,14,1,starter,basic
user_0023600,acct_02042,intv_0010427,0,1,0.0,2,7.0,28.0,4,167.0,1.0,7,2,starter,basic
user_0023602,acct_02042,intv_0010428,0,1,0.0,1,10.0,39.0,0,215.0,1.2,10,3,starter,basic
user_0023607,acct_02042,intv_0010429,0,1,0.0,3,11.0,53.0,2,315.0,1.0909090909090908,11,3,starter,basic
user_0023613,acct_02043,intv_0010430,1,1,0.0,3,8.0,34.0,4,200.0,1.125,8,2,starter,basic
user_0023615,acct_02043,intv_0010431,0,0,,2,7.0,34.0,1,207.0,1.1428571428571428,7,3,starter,basic
user_0023620,acct_02044,intv_0010432,0,1,0.0,7,26.0,1540.0,0,5914.0,1.1153846153846154,26,1,enterprise,basic
user_0023623,acct_02044,intv_0010433,0,1,0.0,2,9.0,47.0,3,268.0,1.1111111111111112,9,2,enterprise,basic
user_0023627,acct_02044,intv_0010434,0,1,0.0,3,10.0,36.0,3,193.0,1.0,10,3,enterprise,basic
user_0023629,acct_02044,intv_0010435,1,1,0.0,5,25.0,1459.0,0,5774.0,1.12,25,2,enterprise,basic
user_0023633,acct_02044,intv_0010436,0,1,0.0,2,12.0,58.0,9,340.0,1.0833333333333333,12,3,enterprise,basic
user_0023636,acct_02045,intv_0010437,1,1,1.0,2,6.0,34.0,1,190.0,1.1666666666666667,6,1,growth,basic
user_0023637,acct_02045,intv_0010438,0,1,1.0,2,9.0,49.0,6,255.0,1.0,9,3,growth,basic
user_0023638,acct_02045,intv_0010439,1,1,0.0,3,6.0,27.0,1,152.0,1.0,6,1,growth,basic
user_0023640,acct_02045,intv_0010440,1,1,0.0,1,9.0,46.0,2,256.0,1.1111111111111112,9,3,growth,basic
user_0023642,acct_02045,intv_0010441,0,1,0.0,2,9.0,44.0,4,254.0,1.0,9,3,growth,basic
user_0023644,acct_02045,intv_0010442,1,1,0.0,7,29.0,1682.0,0,7040.0,1.103448275862069,29,1,growth,power_user
user_0023645,acct_02045,intv_0010443,0,1,0.0,3,7.0,37.0,2,245.0,1.1428571428571428,7,3,growth,basic
user_0023646,acct_02045,intv_0010444,1,1,0.0,2,8.0,45.0,1,270.0,1.125,8,1,growth,basic
user_0023652,acct_02045,intv_0010445,0,1,0.0,4,10.0,52.0,5,305.0,1.1,10,1,growth,basic
user_0023653,acct_02045,intv_0010446,0,1,1.0,2,10.0,38.0,5,255.0,1.1,10,3,growth,basic
user_0023655,acct_02045,intv_0010447,1,1,0.0,1,9.0,43.0,0,266.0,1.0,9,2,growth,basic
user_0023656,acct_02045,intv_0010448,0,1,0.0,2,9.0,48.0,4,333.0,1.0,9,3,growth,basic
user_0023659,acct_02046,intv_0010449,0,1,0.0,6,24.0,1446.0,0,6058.0,1.0,24,2,starter,basic
user_0023660,acct_02046,intv_0010450,0,1,0.0,4,10.0,58.0,2,331.0,1.1,10,2,starter,basic
user_0023661,acct_02047,intv_0010451,0,1,0.0,3,12.0,52.0,6,282.0,1.0833333333333333,12,1,growth,basic
user_0023664,acct_02047,intv_0010452,1,1,1.0,5,28.0,1730.0,0,7292.82,1.0357142857142858,28,3,growth,power_user
user_0023665,acct_02047,intv_0010453,0,1,0.0,1,7.0,44.0,1,262.0,1.1428571428571428,7,2,growth,basic
user_0023669,acct_02047,intv_0010454,0,1,0.0,3,12.0,62.0,9,353.0,1.0833333333333333,12,1,growth,basic
user_0023670,acct_02047,intv_0010455,0,1,0.0,2,9.0,46.0,4,267.0,1.0,9,2,growth,basic
user_0023674,acct_02047,intv_0010456,0,1,0.0,2,13.0,68.0,1,434.0,1.1538461538461537,13,2,growth,basic
user_0023679,acct_02048,intv_0010457,0,1,0.0,1,7.0,31.0,1,178.0,1.1428571428571428,7,3,starter,basic
user_0023682,acct_02049,intv_0010458,0,1,1.0,4,10.0,61.0,6,341.0,1.2,10,2,starter,basic
user_0023684,acct_02049,intv_0010459,0,1,0.0,1,10.0,48.0,1,317.0,1.0,10,2,starter,basic
user_0023685,acct_02049,intv_0010460,0,1,0.0,1,11.0,55.0,7,307.0,1.0,11,2,starter,basic
user_0023686,acct_02049,intv_0010461,0,1,0.0,2,6.0,28.0,2,184.0,1.1666666666666667,6,1,starter,basic
user_0023690,acct_02049,intv_0010462,0,1,0.0,2,9.0,49.0,2,296.0,1.1111111111111112,9,3,starter,basic
user_0023691,acct_02049,intv_0010463,0,1,1.0,7,29.0,1674.0,0,7138.0,1.1379310344827587,29,1,starter,basic
user_0023693,acct_02049,intv_0010464,0,1,1.0,5,27.0,1527.0,0,6515.0,1.1111111111111112,27,3,starter,basic
user_0023694,acct_02049,intv_0010465,0,1,1.0,7,29.0,1790.0,0,7292.82,1.1724137931034482,29,1,starter,power_user
user_0023696,acct_02049,intv_0010466,0,1,0.0,1,7.0,39.0,0,183.0,1.0,7,3,starter,basic
user_0023697,acct_02049,intv_0010467,0,0,,1,8.0,40.0,2,263.0,1.125,8,2,starter,basic
user_0023700,acct_02049,intv_0010468,1,0,,2,8.0,43.0,2,254.0,1.0,8,3,starter,basic
user_0023701,acct_02049,intv_0010469,0,1,1.0,4,11.0,58.0,2,368.0,1.0,11,2,starter,basic
user_0023705,acct_02049,intv_0010470,0,1,1.0,5,28.0,1663.0,0,6536.0,1.2142857142857142,28,3,starter,basic
user_0023707,acct_02049,intv_0010471,0,1,0.0,3,9.0,46.0,2,288.0,1.1111111111111112,9,1,starter,basic
user_0023708,acct_02049,intv_0010472,0,1,0.0,1,10.0,32.0,1,184.0,1.2,10,3,starter,basic
user_0023714,acct_02050,intv_0010473,1,1,0.0,3,10.0,42.0,1,266.0,1.0,10,1,starter,basic
user_0023715,acct_02050,intv_0010474,0,1,0.0,2,10.0,49.0,5,280.0,1.1,10,1,starter,basic
user_0023720,acct_02050,intv_0010475,0,1,0.0,1,6.0,28.0,6,157.0,1.0,6,2,starter,basic
user_0023722,acct_02051,intv_0010476,0,1,0.0,2,8.0,41.0,6,218.0,1.125,8,2,starter,basic
user_0023724,acct_02052,intv_0010477,0,1,0.0,1,7.0,35.0,1,189.0,1.0,7,2,starter,basic
user_0023725,acct_02052,intv_0010478,0,1,0.0,2,8.0,45.0,1,291.0,1.0,8,3,starter,basic
user_0023726,acct_02052,intv_0010479,1,1,1.0,6,17.0,79.0,3,477.0,1.0588235294117647,17,2,starter,basic
user_0023729,acct_02053,intv_0010480,0,1,0.0,4,8.0,37.0,0,233.0,1.0,8,1,enterprise,basic
user_0023730,acct_02053,intv_0010481,1,1,1.0,5,27.0,1706.0,0,6531.0,1.0,27,2,enterprise,basic
user_0023733,acct_02053,intv_0010482,1,1,0.0,6,29.0,1700.0,0,6554.0,1.0,29,2,enterprise,basic
user_0023738,acct_02054,intv_0010483,1,1,0.0,3,8.0,55.0,3,327.0,1.0,8,2,growth,basic
user_0023741,acct_02054,intv_0010484,0,1,0.0,2,7.0,43.0,4,226.0,1.0,7,2,growth,basic
user_0023743,acct_02054,intv_0010485,1,1,0.0,2,10.0,57.0,0,311.0,1.2,10,3,growth,basic
user_0023744,acct_02055,intv_0010486,0,1,0.0,2,9.0,50.0,2,294.0,1.1111111111111112,9,2,growth,basic
user_0023746,acct_02055,intv_0010487,0,1,0.0,2,10.0,55.0,0,318.0,1.1,10,2,growth,basic
user_0023750,acct_02056,intv_0010488,0,1,0.0,2,11.0,47.0,6,292.0,1.0,11,2,starter,basic
user_0023752,acct_02057,intv_0010489,0,1,0.0,2,9.0,43.0,1,237.0,1.0,9,1,starter,basic
user_0023759,acct_02058,intv_0010490,0,1,1.0,2,7.0,34.0,3,219.0,1.1428571428571428,7,1,growth,basic
user_0023764,acct_02059,intv_0010491,0,1,0.0,2,6.0,34.0,1,197.0,1.0,6,1,starter,basic
user_0023765,acct_02059,intv_0010492,0,1,0.0,3,12.0,60.0,3,378.0,1.0833333333333333,12,3,starter,basic
user_0023768,acct_02059,intv_0010493,0,1,0.0,3,14.0,70.0,1,396.0,1.1428571428571428,14,3,starter,basic
user_0023770,acct_02060,intv_0010494,0,1,0.0,2,8.0,44.0,2,239.0,1.0,8,1,starter,basic
user_0023771,acct_02060,intv_0010495,1,1,0.0,4,26.0,1560.0,0,6269.0,1.0769230769230769,26,3,starter,basic
user_0023773,acct_02061,intv_0010496,0,1,0.0,2,10.0,53.0,1,294.0,1.1,10,3,starter,basic
user_0023776,acct_02061,intv_0010497,0,1,0.0,1,5.0,21.0,1,101.0,1.2,5,2,starter,basic
user_0023777,acct_02061,intv_0010498,0,1,0.0,3,10.0,43.0,2,254.0,1.1,10,1,starter,basic
user_0023786,acct_02062,intv_0010499,0,1,1.0,2,9.0,42.0,1,285.0,1.1111111111111112,9,3,growth,basic
user_0023787,acct_02062,intv_0010500,1,1,1.0,3,11.0,50.0,7,309.0,1.0,11,2,growth,basic
user_0023790,acct_02063,intv_0010501,0,1,0.0,3,10.0,56.0,1,318.0,1.1,10,2,starter,basic
user_0023793,acct_02063,intv_0010502,0,1,0.0,5,13.0,70.0,1,409.0,1.0,13,1,starter,basic
user_0023794,acct_02063,intv_0010503,0,1,0.0,1,10.0,53.0,0,321.0,1.1,10,2,starter,basic
user_0023795,acct_02063,intv_0010504,0,1,1.0,4,13.0,70.0,2,418.0,1.0,13,2,starter,basic
user_0023796,acct_02064,intv_0010505,0,1,1.0,4,9.0,41.0,3,203.0,1.2222222222222223,9,3,starter,basic
user_0023798,acct_02064,intv_0010506,0,1,0.0,3,13.0,78.0,2,450.0,1.0769230769230769,13,3,starter,basic
user_0023799,acct_02064,intv_0010507,0,1,0.0,4,13.0,62.0,4,362.0,1.0769230769230769,13,2,starter,basic
user_0023801,acct_02064,intv_0010508,0,1,0.0,3,10.0,53.0,1,277.0,1.1,10,2,starter,basic
user_0023805,acct_02065,intv_0010509,1,1,0.0,4,10.0,50.0,7,272.0,1.1,10,2,growth,basic
user_0023809,acct_02066,intv_0010510,0,1,0.0,1,10.0,51.0,1,311.0,1.1,10,3,starter,basic
user_0023811,acct_02066,intv_0010511,1,1,1.0,5,12.0,61.0,2,342.0,1.1666666666666667,12,2,starter,basic
user_0023814,acct_02066,intv_0010512,0,1,0.0,1,6.0,38.0,0,206.0,1.0,6,2,starter,basic
user_0023815,acct_02066,intv_0010513,0,1,0.0,2,6.0,23.0,0,129.0,1.1666666666666667,6,3,starter,basic
user_0023816,acct_02066,intv_0010514,0,1,0.0,3,8.0,41.0,0,235.0,1.0,8,1,starter,basic
user_0023823,acct_02067,intv_0010515,0,1,0.0,1,11.0,46.0,1,267.0,1.0909090909090908,11,2,starter,basic
user_0023826,acct_02068,intv_0010516,0,1,0.0,1,9.0,44.0,2,253.0,1.0,9,2,starter,basic
user_0023827,acct_02068,intv_0010517,1,0,,5,10.0,54.0,4,349.0,1.0,10,2,starter,basic
user_0023830,acct_02068,intv_0010518,1,1,1.0,3,12.0,59.0,1,319.0,1.0833333333333333,12,1,starter,basic
user_0023833,acct_02068,intv_0010519,0,1,0.0,2,8.0,37.0,2,246.0,1.0,8,1,starter,basic
user_0023834,acct_02069,intv_0010520,0,1,0.0,1,7.0,37.0,6,229.0,1.0,7,3,starter,basic
user_0023838,acct_02069,intv_0010521,0,1,0.0,2,9.0,46.0,6,285.0,1.0,9,3,starter,basic
user_0023840,acct_02069,intv_0010522,0,0,,6,28.0,1701.0,0,7210.0,1.1428571428571428,28,2,starter,admin
user_0023842,acct_02069,intv_0010523,0,1,0.0,3,10.0,52.0,1,295.0,1.1,10,1,starter,basic
user_0023843,acct_02069,intv_0010524,0,1,1.0,5,28.0,1648.0,0,6189.0,1.0714285714285714,28,1,starter,basic
user_0023846,acct_02069,intv_0010525,0,1,1.0,2,11.0,53.0,1,325.0,1.0,11,3,starter,basic
user_0023848,acct_02069,intv_0010526,0,1,0.0,2,6.0,34.0,1,209.0,1.1666666666666667,6,1,starter,basic
user_0023851,acct_02069,intv_0010527,0,1,0.0,2,7.0,33.0,2,213.0,1.1428571428571428,7,3,starter,basic
user_0023852,acct_02069,intv_0010528,0,1,0.0,3,7.0,34.0,1,216.0,1.1428571428571428,7,3,starter,basic
user_0023855,acct_02070,intv_0010529,0,1,0.0,1,7.0,42.0,3,232.0,1.1428571428571428,7,3,growth,basic
user_0023860,acct_02071,intv_0010530,0,1,0.0,1,8.0,40.0,1,261.0,1.0,8,2,starter,basic
user_0023862,acct_02071,intv_0010531,0,1,1.0,4,11.0,45.0,7,271.0,1.0909090909090908,11,3,starter,basic
user_0023863,acct_02072,intv_0010532,0,1,0.0,4,13.0,67.0,1,380.0,1.1538461538461537,13,2,starter,basic
user_0023864,acct_02072,intv_0010533,0,1,0.0,4,8.0,29.0,2,169.0,1.125,8,1,starter,basic
user_0023865,acct_02072,intv_0010534,0,1,0.0,3,7.0,37.0,2,211.0,1.0,7,3,starter,basic
user_0023867,acct_02072,intv_0010535,0,1,1.0,2,13.0,78.0,8,444.0,1.0,13,2,starter,basic
user_0023868,acct_02073,intv_0010536,1,1,1.0,3,9.0,37.0,4,205.0,1.1111111111111112,9,2,enterprise,basic
user_0023871,acct_02073,intv_0010537,0,1,1.0,3,12.0,63.0,2,369.0,1.0833333333333333,12,1,enterprise,basic
user_0023873,acct_02073,intv_0010538,0,1,0.0,3,8.0,52.0,4,306.0,1.125,8,1,enterprise,basic
user_0023877,acct_02073,intv_0010539,0,1,0.0,1,9.0,49.0,4,299.0,1.2222222222222223,9,1,enterprise,basic
user_0023878,acct_02074,intv_0010540,0,1,0.0,1,11.0,46.0,2,254.0,1.0909090909090908,11,2,enterprise,basic
user_0023880,acct_02074,intv_0010541,0,1,0.0,3,11.0,56.0,1,312.0,1.1818181818181819,11,1,enterprise,basic
user_0023882,acct_02074,intv_0010542,1,1,1.0,5,27.0,1558.0,0,5739.0,1.1111111111111112,27,3,enterprise,power_user
user_0023884,acct_02074,intv_0010543,0,1,0.0,2,15.0,77.0,3,457.0,1.0,15,3,enterprise,basic
user_0023885,acct_02074,intv_0010544,1,1,0.0,3,10.0,42.0,0,298.0,1.0,10,2,enterprise,basic
user_0023886,acct_02074,intv_0010545,0,1,0.0,4,7.0,44.0,2,277.0,1.1428571428571428,7,1,enterprise,basic
user_0023887,acct_02074,intv_0010546,1,1,0.0,5,27.0,1671.0,0,6765.0,1.1111111111111112,27,3,enterprise,basic
user_0023888,acct_02074,intv_0010547,0,1,0.0,2,13.0,64.0,1,398.0,1.1538461538461537,13,3,enterprise,basic
user_0023894,acct_02074,intv_0010548,0,1,0.0,1,9.0,44.0,5,275.0,1.1111111111111112,9,3,enterprise,basic
user_0023895,acct_02074,intv_0010549,0,1,0.0,3,10.0,48.0,8,267.0,1.0,10,2,enterprise,basic
user_0023903,acct_02075,intv_0010550,0,1,0.0,2,9.0,46.0,1,261.0,1.0,9,3,enterprise,basic
user_0023904,acct_02076,intv_0010551,0,1,0.0,3,11.0,56.0,8,332.0,1.0909090909090908,11,3,starter,basic
user_0023908,acct_02076,intv_0010552,0,1,0.0,3,8.0,42.0,2,256.0,1.125,8,3,starter,basic
user_0023910,acct_02076,intv_0010553,1,1,0.0,3,8.0,34.0,7,197.0,1.0,8,2,starter,basic
user_0023916,acct_02077,intv_0010554,0,1,1.0,2,9.0,52.0,5,277.0,1.1111111111111112,9,2,starter,basic
user_0023917,acct_02077,intv_0010555,0,1,0.0,4,8.0,35.0,4,213.0,1.125,8,1,starter,basic
user_0023919,acct_02077,intv_0010556,0,1,1.0,3,12.0,61.0,9,380.0,1.0833333333333333,12,1,starter,basic
user_0023920,acct_02077,intv_0010557,0,1,0.0,2,8.0,40.0,3,261.0,1.125,8,1,starter,basic
user_0023922,acct_02077,intv_0010558,1,0,,3,11.0,50.0,0,260.0,1.1818181818181819,11,3,starter,basic
user_0023924,acct_02077,intv_0010559,1,1,0.0,1,7.0,28.0,1,174.0,1.1428571428571428,7,1,starter,basic
user_0023927,acct_02078,intv_0010560,0,1,0.0,2,6.0,31.0,3,196.0,1.1666666666666667,6,2,enterprise,basic
user_0023934,acct_02079,intv_0010561,0,1,0.0,2,8.0,41.0,1,238.0,1.125,8,2,growth,basic
user_0023936,acct_02080,intv_0010562,1,1,0.0,4,10.0,45.0,3,238.0,1.0,10,1,starter,basic
user_0023942,acct_02080,intv_0010563,0,1,0.0,4,11.0,59.0,3,348.0,1.0,11,1,starter,basic
user_0023943,acct_02080,intv_0010564,0,1,0.0,2,11.0,47.0,2,287.0,1.0909090909090908,11,3,starter,basic
user_0023945,acct_02080,intv_0010565,0,1,0.0,2,8.0,37.0,0,233.0,1.0,8,1,starter,basic
user_0023947,acct_02080,intv_0010566,0,1,0.0,2,7.0,45.0,5,248.0,1.0,7,2,starter,basic
user_0023948,acct_02080,intv_0010567,0,1,0.0,1,7.0,36.0,1,222.0,1.0,7,2,starter,basic
user_0023949,acct_02080,intv_0010568,1,1,0.0,6,27.0,1570.0,0,6385.0,1.1111111111111112,27,2,starter,basic
user_0023951,acct_02080,intv_0010569,1,1,0.0,1,8.0,42.0,0,246.0,1.0,8,2,starter,basic
user_0023955,acct_02081,intv_0010570,0,1,0.0,2,11.0,60.0,6,365.0,1.0909090909090908,11,3,starter,basic
user_0023956,acct_02082,intv_0010571,1,1,0.0,6,27.0,1658.0,0,6308.0,1.1111111111111112,27,2,starter,power_user
user_0023957,acct_02082,intv_0010572,0,1,0.0,5,15.0,73.0,7,436.0,1.2,15,2,starter,basic
user_0023959,acct_02082,intv_0010573,1,1,0.0,2,7.0,42.0,0,249.0,1.1428571428571428,7,2,starter,basic
user_0023962,acct_02082,intv_0010574,1,1,1.0,3,8.0,36.0,2,220.0,1.125,8,1,starter,basic
user_0023964,acct_02082,intv_0010575,1,1,0.0,7,29.0,1769.0,0,6834.0,1.0344827586206897,29,1,starter,admin
user_0023965,acct_02082,intv_0010576,0,1,0.0,5,14.0,61.0,4,345.0,1.2142857142857142,14,2,starter,basic
user_0023966,acct_02082,intv_0010577,0,1,0.0,2,11.0,57.0,5,330.0,1.0,11,3,starter,basic
user_0023968,acct_02082,intv_0010578,1,1,1.0,2,12.0,39.0,1,285.0,1.1666666666666667,12,2,starter,basic
user_0023969,acct_02082,intv_0010579,0,1,0.0,4,12.0,63.0,2,380.0,1.0833333333333333,12,2,starter,basic
user_0023972,acct_02083,intv_0010580,0,1,0.0,2,13.0,75.0,9,433.0,1.0,13,1,enterprise,basic
user_0023973,acct_02083,intv_0010581,0,1,0.0,2,9.0,36.0,2,230.0,1.0,9,3,enterprise,basic
user_0023978,acct_02084,intv_0010582,1,1,1.0,6,29.0,1687.0,0,6715.0,1.0689655172413792,29,2,starter,basic
user_0023981,acct_02084,intv_0010583,1,1,0.0,6,29.0,1758.0,0,7198.0,1.1724137931034482,29,1,starter,power_user
user_0023983,acct_02084,intv_0010584,0,1,0.0,2,10.0,47.0,0,283.0,1.1,10,1,starter,basic
user_0023984,acct_02084,intv_0010585,1,0,,7,28.0,1715.0,0,6792.0,1.1071428571428572,28,1,starter,admin
user_0023985,acct_02085,intv_0010586,0,1,0.0,3,8.0,35.0,2,217.0,1.0,8,3,starter,basic
user_0023986,acct_02085,intv_0010587,0,1,0.0,1,8.0,36.0,3,213.0,1.125,8,1,starter,basic
user_0023987,acct_02085,intv_0010588,1,1,0.0,2,10.0,54.0,5,312.0,1.0,10,1,starter,basic
user_0023988,acct_02085,intv_0010589,1,1,0.0,6,27.0,1487.0,0,5819.0,1.1481481481481481,27,1,starter,power_user
user_0023992,acct_02085,intv_0010590,0,1,0.0,3,11.0,51.0,3,287.0,1.1818181818181819,11,2,starter,basic
